Date,Canal,Category,SubCategory1,SubCategory2,Subcategory3,Marca,Modelo,SKU,UPC,Item,ItemCharacteristics,URLSKU,Image,Price,SalePrice,Shipment Cost,Sales Flag,Store ID,Store Name,Store Address,Stock,UPC WM,FinalPrice,Brand
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,7503025073095,,Tradicion de los Altos Tostada deshidratada Fam 300gr,,,https://farmaciatepa.com.mx/FT/img/products/7503025073095_01.webp,38.7,38.7,,,,,,25,,,TRADICION DE LOS ALTOS
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,7503025073088,,Tradicion de los Altos Tostada deshidratada Jumbo 270 gr,,,https://farmaciatepa.com.mx/FT/img/products/7503025073088_01.webp,34,34,,,,,,0,,,TRADICION DE LOS ALTOS
,,Abarrotes,Especias y Condimentos,Condimentos y Especias,,,,7503005509095,,Vainilla Molina Cristalina 120ml.,,,https://farmaciatepa.com.mx/FT/img/products/7503005509095_01.webp,15.34,17.79,,,,,,0,,,MOLINA
,,Abarrotes,Especias y Condimentos,Condimentos y Especias,,,,7503005509040,,Vainilla Molina Original 1L.,,,https://farmaciatepa.com.mx/FT/img/products/7503005509040_01.webp,87.5,101.5,,,,,,0,,,MOLINA
,,Abarrotes,Especias y Condimentos,Condimentos y Especias,,,,7503005509026,,Vainilla Molina Original 250ml.,,,https://farmaciatepa.com.mx/FT/img/products/7503005509026_01.webp,26.47,30.71,,,,,,0,,,MOLINA
,,Abarrotes,Especias y Condimentos,Condimentos y Especias,,,,7503005509033,,Vainilla Molina Original 500ml.,,,https://farmaciatepa.com.mx/FT/img/products/7503005509033_01.webp,46.21,53.6,,,,,,0,,,MOLINA
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,7501071301629,,Verde Valle Pure de papa 180 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501071301629_01.webp,32,32,,,,,,4,,,VERDE VALLE
,,Abarrotes,Especias y Condimentos,Condimentos y Especias,,,,7501430020376,,Vitte Hierbas Relajantes 25 Sobres,,,https://farmaciatepa.com.mx/FT/img/products/7501430020376_01.webp,44.1,44.1,,,,,,7,,,VITTE
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,8076809574495,,Barilla Fideo #0 500g,,,https://farmaciatepa.com.mx/FT/img/products/8076809574495_01.webp,27.2,27.2,,,,,,17,,,BARILLA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,8076809575676,,Barrilla Pasta Lasagne Collezione  500 gr,,,https://farmaciatepa.com.mx/FT/img/products/8076809575676_01.webp,101.2,101.2,,,,,,0,,,BARILLA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018319069,,Fideo 0 Integral La Moderna 20/200g,,,https://farmaciatepa.com.mx/FT/img/products/7501018319069_01.webp,9.3,9.3,,,,,,1,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Purés y Salsas para Pasta,,,,7506306313057,,Knorr Suiza Caldo de Pollo Bolsa 88gr.,,,https://farmaciatepa.com.mx/FT/img/products/7506306313057_01.webp,14.8,14.8,,,,,,12,,,KNORR
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018319144,,La Moderna  Vegetales Codo 2 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018319144_01.webp,10.5,10.5,,,,,,8,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310745,,La Moderna Almeja 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310745_01.webp,8.5,8.5,,,,,,29,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310073,,La Moderna Cadejo Cambray 180 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310073_01.webp,8.5,8.5,,,,,,15,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310066,,La Moderna Cadejo Mediano 180 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310066_01.webp,8.5,8.5,,,,,,34,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310554,,La Moderna Caracol #1 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310554_01.webp,8.5,8.5,,,,,,27,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310561,,La Moderna Caracol #2 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310561_01.webp,8.5,8.5,,,,,,30,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310578,,La Moderna Caracol #3 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310578_01.webp,8.5,8.5,,,,,,23,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310615,,La Moderna Caracol #4 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310615_01.webp,8.5,8.5,,,,,,14,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,7501018312015,,La Moderna Coditos con Queso 200gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018312015_01.webp,24.9,24.9,,,,,,4,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310516,,La Moderna Codo #1 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310516_01.webp,8.5,8.5,,,,,,0,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310523,,La Moderna Codo #2 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310523_01.webp,8.5,8.5,,,,,,15,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310530,,La Moderna Codo #3 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310530_01.webp,8.5,8.5,,,,,,35,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310547,,La Moderna Codo #4 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310547_01.webp,8.5,8.5,,,,,,20,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310738,,La Moderna Corbata 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310738_01.webp,8.5,8.5,,,,,,24,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310219,,La Moderna Corona 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310219_01.webp,8.5,8.5,,,,,,19,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310226,,La Moderna Crinolina 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310226_01.webp,8.5,8.5,,,,,,30,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,7501018310639,,La Moderna Dinosaurios 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310639_01.webp,8.5,8.5,,,,,,24,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310585,,La Moderna Engrane 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310585_01.webp,8.5,8.5,,,,,,29,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310318,,La Moderna Estrella 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310318_01.webp,8.5,8.5,,,,,,45,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310141,,La Moderna Fettuccine 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310141_01.webp,8.5,8.5,,,,,,30,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310028,,La Moderna Fideo #1 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310028_01.webp,8.5,8.5,,,,,,41,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310035,,La Moderna Fideo #2 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310035_01.webp,8.5,8.5,,,,,,2,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310011,,La Moderna Fideo 0 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310011_01.webp,8.5,8.5,,,,,,2,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,7501018319168,,La Moderna Fideo 2 vegetales 200gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501018319168_01.webp,10.5,10.5,,,,,,6,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310769,,La Moderna Hongo 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310769_01.webp,8.5,8.5,,,,,,22,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,7501018315252,,La Moderna Kids Dinofiguras 100 gr,,,,13.4,13.4,,,,,,10,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310233,,La Moderna Lengua 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310233_01.webp,8.5,8.5,,,,,,44,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310295,,La Moderna Lenteja 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310295_01.webp,8.5,8.5,,,,,,35,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310257,,La Moderna Letra 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310257_01.webp,8.5,8.5,,,,,,39,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310134,,La Moderna Linguine 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501018310134_01.webp,8.5,8.5,,,,,,30,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310097,,La Moderna Macarrón 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310097_01.webp,8.5,8.5,,,,,,23,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310110,,La Moderna Macarrón Largo 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310110_01.webp,8.5,8.5,,,,,,20,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,7501018312022,,La Moderna Macarrones con Queso 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018312022_01.webp,24.9,24.9,,,,,,6,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310752,,La Moderna Moñito 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310752_01.webp,8.5,8.5,,,,,,49,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310721,,La Moderna Moño 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310721_01.webp,8.5,8.5,,,,,,34,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310264,,La Moderna Munición 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310264_01.webp,8.5,8.5,,,,,,39,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310240,,La Moderna Ojito 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310240_01.webp,8.5,8.5,,,,,,34,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310714,,La Moderna Pasta Espiral 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310714_01.webp,8.5,8.5,,,,,,12,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,7501018310622,,La Moderna Pasta Kids Selva 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310622_01.webp,8.5,8.5,,,,,,33,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310608,,La Moderna Pluma 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310608_01.webp,8.5,8.5,,,,,,31,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310776,,La Moderna Sombrero 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310776_01.webp,8.5,8.5,,,,,,39,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,7501018315245,,La Moderna Sopa de Codito Sabor Tomate 100 gr,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501018315245_01.webp,13.4,13.4,,,,,,6,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,7501018315092,,La Moderna Sopa de Fideo Con Chile Serrano 82g,,,https://farmaciatepa.com.mx/FT/img/products/7501018315092_01.webp,12.4,12.4,,,,,,12,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,7501018315016,,La Moderna Sopa de Letra Con Sabor Tomate 82g,,,https://farmaciatepa.com.mx/FT/img/products/7501018315016_01.webp,12.3,12.3,,,,,,15,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,7501018315207,,La Moderna Sopa de Munición Sabor Tomate 100g,,,https://farmaciatepa.com.mx/FT/img/products/7501018315207_01.webp,13.4,13.4,,,,,,12,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,7501018315269,,La Moderna Sopa Kids Figuras Marinas 100g,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501018315269_01.webp,13.4,13.4,,,,,,10,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,7501018315221,,La Moderna Sopa Letras Sabor Tomate 100 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018315221_01.webp,13.4,13.4,,,,,,7,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310103,,La Moderna Spaghetti 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310103_01.webp,8.5,8.5,,,,,,26,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,7501018312039,,La Moderna Spaghetti con Queso 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018312039_01.webp,24.9,24.9,,,,,,5,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018319007,,La Moderna Spaghetti Integral 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018319007_01.webp,9.3,9.3,,,,,,18,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310042,,La Moderna Tallarin #1 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310042_01.webp,8.5,8.5,,,,,,35,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310059,,La Moderna Tallarin #2 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018310059_01.webp,8.5,8.5,,,,,,32,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,7501018312008,,La Moderna Tallarines con Queso 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018312008_01.webp,24.9,24.9,,,,,,19,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018310592,,La Moderna Tornillo 200 gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501018310592_01.webp,8.5,8.5,,,,,,22,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018319151,,La Moderna Vegetales Letra 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501018319151_01.webp,10.4,10.4,,,,,,0,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,8076809531351,,Pasta Barilla Fettuccine 500gr.,,,https://farmaciatepa.com.mx/FT/img/products/8076809531351_01.webp,27.2,27.2,,,,,,17,,,BARILLA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018314323,,Pasta La moderna Lasagna De Luigi 500g,,,https://farmaciatepa.com.mx/FT/img/products/7501018314323_01.webp,38.3,38.3,,,,,,9,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018319038,,Pasta para Sopa La Moderna Tornillo Integral 200g,,,https://farmaciatepa.com.mx/FT/img/products/7501018319038_01.webp,9.2,9.2,,,,,,0,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501204010282,,Pasta para Sopa La Perla Codo Chico 200gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501204010282_01.webp,7.2,7.2,,,,,,35,,,LA PERLA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501204010251,,Pasta para Sopa La Perla Codo Grande 200gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501204010251_01.webp,7.2,7.2,,,,,,30,,,LA PERLA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501204010275,,Pasta para Sopa La Perla Concha 200gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501204010275_01.webp,7.2,7.2,,,,,,37,,,LA PERLA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501204010299,,Pasta para Sopa La Perla Concha Grande 200gr.,,,,7.2,7.2,,,,,,18,,,LA PERLA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501204010268,,Pasta para Sopa La Perla Espiral 200gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501204010268_01.webp,7.2,7.2,,,,,,34,,,LA PERLA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501204101010,,Pasta para Sopa La Perla Estrella 200gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501204101010_01.webp,7.2,7.2,,,,,,14,,,LA PERLA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501204010039,,Pasta para Sopa La Perla Fideo Cambray 200gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501204010039_01.webp,7.2,7.2,,,,,,23,,,LA PERLA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501204010015,,Pasta para Sopa La Perla Fideo Mediano 200gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501204010015_01.webp,7.2,7.2,,,,,,23,,,LA PERLA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501204010107,,Pasta para Sopa La Perla Letras 200gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501204010107_01.webp,7.2,7.2,,,,,,23,,,LA PERLA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501204103038,,Pasta para Sopa La Perla Macarrón 200gr.,,,,7.2,7.2,,,,,,33,,,LA PERLA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501204101041,,Pasta para Sopa La Perla Ojito Perdiz 200gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501204101041_01.webp,7.2,7.2,,,,,,20,,,LA PERLA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501204102024,,Pasta para Sopa La Perla Pluma 200gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501204102024_01.webp,7.2,7.2,,,,,,43,,,LA PERLA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501204010114,,Pasta para Sopa La Perla Semilla de Melón 200gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501204010114_01.webp,7.2,7.2,,,,,,23,,,LA PERLA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501204010404,,Pasta para Sopa La Perla Spaghetti 200gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501204010404_01.webp,7.2,7.2,,,,,,49,,,LA PERLA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501204103021,,Pasta para Sopa La Perla Tallarin 200gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501204103021_01.webp,7.2,7.2,,,,,,24,,,LA PERLA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,8076809515207,,Pasta Pasta Barilla Spaghetti No.5 500gr.,,,https://farmaciatepa.com.mx/FT/img/products/8076809515207_01.webp,27.2,27.2,,,,,,10,,,BARILLA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018319021,,Pasta Pluma Integral La Moderna 200g,,,https://farmaciatepa.com.mx/FT/img/products/7501018319021_01.webp,9.3,9.3,,,,,,19,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,7501018319311,,Pasta Spaghetti No. 7 De Luigi 20/500g,,,https://farmaciatepa.com.mx/FT/img/products/7501018319311_01.webp,20.3,20.3,,,,,,15,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,7501018315436,,Sopa de Fideo Con Chipotle 100 gr,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501018315436_01.webp,12.8,12.8,,,,,,9,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Sopas Instantáneas,,,,7501018320584,,Sopa de letra La Moderna 220 g,,,https://farmaciatepa.com.mx/FT/img/products/7501018320584_01.webp,8.5,8.5,,,,,,19,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,7501005134712,,Sopa Knorr Coditos 95gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501005134712_01.webp,19.8,19.8,,,,,,0,,,KNORR
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,7501005129947,,Sopa Knorr Estrellitas 95gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501005129947_01.webp,19.5,19.5,,,,,,14,,,KNORR
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,7501005129923,,Sopa Knorr Fideos 95gr.,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501005129923_01.webp,19.5,19.5,,,,,,14,,,KNORR
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,7501005129930,,Sopa Knorr Fideos con Pollo 95gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501005129930_01.webp,18,18,,,,,,0,,,KNORR
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,7501005129954,,Sopa Knorr Letras 95gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501005129954_01.webp,19.5,19.5,,,,,,16,,,KNORR
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,7501005134002,,Sopa Knorr Munición 95gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501005134002_01.webp,18.3,18.3,,,,,,3,,,KNORR
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,7501018315108,,Sopa La Moderna Codito con Chile Serrano 82g,,,https://farmaciatepa.com.mx/FT/img/products/7501018315108_01.webp,12.4,12.4,,,,,,9,,,LA MODERNA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,041789001918,,Sopa Maruchan Sabor Pollo 64 gr,,,https://farmaciatepa.com.mx/FT/img/products/041789001918_01.webp,17,17,,,,,,32,,,MARUCHAN
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,010248765104,,Yemina Pasta Alfabetos 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/010248765104_01.webp,7.8,7.8,,,,,,36,,,YEMINA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,010248765173,,Yemina Pasta Codo Liso 1 200 gr,,,,7.8,7.8,,,,,,45,,,YEMINA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,010248765180,,Yemina Pasta Codo Liso 2 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/010248765180_01.webp,7.8,7.8,,,,,,24,,,YEMINA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,010248765197,,Yemina Pasta Concha 1 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/010248765197_01.webp,7.8,7.8,,,,,,26,,,YEMINA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,010248765203,,Yemina Pasta Concha 2 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/010248765203_01.webp,7.8,7.8,,,,,,32,,,YEMINA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,010248765234,,Yemina Pasta Corbata 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/010248765234_01.webp,7.8,7.8,,,,,,26,,,YEMINA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,010248765272,,Yemina Pasta Estrella 1 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/010248765272_01.webp,7.8,7.8,,,,,,24,,,YEMINA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,010248765128,,Yemina Pasta Estrella 2 200 gr,,,,7.8,7.8,,,,,,33,,,YEMINA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,010248765166,,Yemina Pasta Fideo Cambray 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/010248765166_01.webp,7.8,7.8,,,,,,55,,,YEMINA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,010248765159,,Yemina Pasta Fideo Mediano 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/010248765159_01.webp,7.8,7.8,,,,,,6,,,YEMINA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,010248765258,,Yemina Pasta Macarron 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/010248765258_01.webp,7.8,7.8,,,,,,27,,,YEMINA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,010248765142,,Yemina Pasta Ojo de Perdiz 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/010248765142_01.webp,7.8,7.8,,,,,,32,,,YEMINA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,010248765210,,Yemina Pasta Plumilla 1 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/010248765210_01.webp,7.8,7.8,,,,,,27,,,YEMINA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,010248765227,,Yemina Pasta Plumilla 2 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/010248765227_01.webp,7.8,7.8,,,,,,22,,,YEMINA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,010248765135,,Yemina Pasta Semilla de Melon 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/010248765135_01.webp,7.8,7.8,,,,,,34,,,YEMINA
,,Abarrotes,"Sopas, Pastas y Purés",Pastas,,,,010248765241,,Yemina Pasta Spaghetti 200 gr,,,https://farmaciatepa.com.mx/FT/img/products/010248765241_01.webp,7.8,7.8,,,,,,26,,,YEMINA
