category,name,original_price,discounted_price,PUM,url
Belleza y Vitalidad,Labial Líquido L'oréal Paris Infallible Pro Matte Liquid Lipstick Petal Rosebloo,$ 50.350,,"$7.992,06",https://www.drogueriascolsubsidio.com/labial-liquido-loreal-paris-infallible-pro-matte-liquid-lipstick-petal-rosebloo-71249358665/p
Belleza y Vitalidad,Delineador Max Factor Kohl Black,$ 42.100,,"$10.525,00",https://www.drogueriascolsubsidio.com/delineador-max-factor-kohl-black-50544691/p
Belleza y Vitalidad,Al Smart Shade Rubor Bronzer,$ 58.250,,"$8.566,18",https://www.drogueriascolsubsidio.com/al-smart-shade-rubor-bronzer-309976035048/p
Belleza y Vitalidad,Rv Colorstay Rubor Oh Baby Pink (Matte),$ 43.400,,"$8.680,00",https://www.drogueriascolsubsidio.com/rv-colorstay-rubor-oh-baby-pink-matte-309974784016/p
Belleza y Vitalidad,Labial Maybelline Superstay Matte Ink Larga Duración 10 Dreamer,$ 54.600,,"$23.739,13",https://www.drogueriascolsubsidio.com/labial-maybelline-superstay-matte-ink-larga-duracion-10-dreamer-41554496901/p
Belleza y Vitalidad,Al Delineador Líquido Cafe,$ 49.450,,"$17.051,72",https://www.drogueriascolsubsidio.com/al-delineador-liquido-cafe-309975045024/p
Belleza y Vitalidad,Rv Colorstay Polvo Compacto Medium/Deep,$ 67.600,,"$8.047,62",https://www.drogueriascolsubsidio.com/rv-colorstay-polvo-compacto-mediumdeep-309975424058/p
Belleza y Vitalidad,Al Smart Shade Polvo Suelto Light,$ 95.200,,"$3.363,96",https://www.drogueriascolsubsidio.com/al-smart-shade-polvo-suelto-light-309975353013/p
Belleza y Vitalidad,Rv Colorstay Corrector Light Medium,$ 51.350,,"$8.282,26",https://www.drogueriascolsubsidio.com/rv-colorstay-corrector-light-medium-309976131030/p
Belleza y Vitalidad,Rv Photoready Candid Polvo Suelto 003,$ 49.900,,"$3.326,67",https://www.drogueriascolsubsidio.com/rv-photoready-candid-polvo-suelto-003-309970058760/p
Belleza y Vitalidad,Rv Kiss Cloud Labial Líquido Chocolate S,$ 41.450,,"$8.290,00",https://www.drogueriascolsubsidio.com/rv-kiss-cloud-labial-liquido-chocolate-s-309970073015/p
Mamás y bebés,Fórmula Infantil Similac 3 Kid Prosensitive Etapa 2 Años,,,"$131,75",https://www.drogueriascolsubsidio.com/formula-infantil-similac-3-kid-prosensitive-etapa-2-anos-5391523056342/p
Mamás y bebés,Tetero dr brown boca ancha 9 oz options+ anticólicos (0-3m),,,"$64.200,00",https://www.drogueriascolsubsidio.com/tetero-dr-brown-boca-ancha-9-oz-options-anticolicos-0-3m-72239318188/p
Mamás y bebés,Vick Babybalm Crema,,,"$508,33",https://www.drogueriascolsubsidio.com/vick-babybalm-crema-75066857/p
Mamás y bebés,Fórmula Infantil Mah! Premium Etapa 6-12 Meses,,,"$128,50",https://www.drogueriascolsubsidio.com/formula-infantil-mah-premium-etapa-6-12-meses-854688003729/p
Mamás y bebés,BAÑO LÍQUIDO BEBÉ ANTES DE DORMIR JOHNSON´S X 200ML,,,"$77,75",https://www.drogueriascolsubsidio.com/bano-liquido-bebe-antes-de-dormir-johnsons-x-200ml-7702031318514/p
Mamás y bebés,Toallitas Húmedas Pequeñin Acolchamax,,,"$212,50",https://www.drogueriascolsubsidio.com/toallitas-humedas-pequenin-acolchamax-7702026174910/p
Mamás y bebés,Páñitos Húmedos Acolchamaxx 100 Un,,,"$201,50",https://www.drogueriascolsubsidio.com/panitos-humedos-acolchamaxx-100-un-7702026147433/p
Mamás y bebés,Pañitos Húmedos Pequeñín Piel Delicad x 40 Un,,,"$246,25",https://www.drogueriascolsubsidio.com/panitos-humedos-pequenin-piel-delicad-x-40-un-7702026146184/p
Mamás y bebés,Oferta Toallitas Húmedas Winny Avena y Miel Precio Especial,,,"$184,17",https://www.drogueriascolsubsidio.com/oferta-toallitas-humedas-winny-avena-y-miel-precio-especial-7701021145963/p
Mamás y bebés,Toallitas Húmedas Limp Total X80,,,"$224,38",https://www.drogueriascolsubsidio.com/toallitas-humedas-limp-total-x80-7702425800717/p
Mamás y bebés,Fórmula Infantil Similac 2 Prosensitive Etapa 6-24 Meses,,,"$174,18",https://www.drogueriascolsubsidio.com/formula-infantil-similac-2-prosensitive-etapa-6-24-meses-5391523056335/p
Mamás y bebés,Vaso Antiderrame De 9 Oz Rosado Dr Brown Pajilla Tapa Y Pesa,,,"$62.900,00",https://www.drogueriascolsubsidio.com/vaso-antiderrame-de-9-oz-rosado-dr-brown-pajilla-tapa-y-pesa-72239311394/p
Higiene y Cuidado,Crema Ponds Facial Foam Tubo 50g,$ 16.300,,"$326,00",https://www.drogueriascolsubsidio.com/crema-ponds-facial-foam-tubo-50g-7702006301480/p
Higiene y Cuidado,Perio Aid Intensive Care Gel Dental,$ 30.200,,"$402,67",https://www.drogueriascolsubsidio.com/perio-aid-intensive-care-gel-dental-8427426041981/p
Higiene y Cuidado,Crema Facial Nivea Q10 Plus Noche,$ 63.700,,"$1.274,00",https://www.drogueriascolsubsidio.com/crema-facial-nivea-q10-plus-noche-4005808553846/p
Higiene y Cuidado,Dove Hair Therapy Tratamiento Capilar Hidratacion Hialuronico X 270ML,$ 25.300,,"$93,70",https://www.drogueriascolsubsidio.com/dove-hair-therapy-tratamiento-capilar-hidratacion-hialuronico-x-270ml-7702006208093/p
Higiene y Cuidado,Crema Dental Oral-B Bicarbonato 150 Ml,$ 13.100,,"$87,33",https://www.drogueriascolsubsidio.com/crema-dental-oral-b-bicarbonato-150-ml-7500435176989/p
Higiene y Cuidado,Crema Ponds Cr S Humectante Fps30,$ 27.300,,"$273,00",https://www.drogueriascolsubsidio.com/crema-ponds-cr-s-humectante-fps30-7506306216761/p
Higiene y Cuidado,Head & Shoulders Shampoo Argan x 375ml,$ 27.700,,"$73,87",https://www.drogueriascolsubsidio.com/head--shoulders-shampoo-argan-x-375ml-7500435202695/p
Higiene y Cuidado,Toallas Desmaquilladoras Familia Pomys,$ 7.200,,"$257,14",https://www.drogueriascolsubsidio.com/toallas-desmaquilladoras-familia-pomys-7702026178031/p
Higiene y Cuidado,Jabon Palmolive Mandarina  Romero 3x110g,$ 11.500,,"$34,85",https://www.drogueriascolsubsidio.com/jabon-palmolive-mandarina--romero-3x110g-7509546690254/p
Higiene y Cuidado,Crema Ponds Crema Aclarant B3,$ 37.150,,"$371,50",https://www.drogueriascolsubsidio.com/crema-ponds-crema-aclarant-b3-7501056330262/p
Higiene y Cuidado,Desodorante Nivea Invisible Black&White Roll-On,$ 15.250,,"$305,00",https://www.drogueriascolsubsidio.com/desodorante-nivea-invisible-blackwhite-roll-on-4005900036704/p
Higiene y Cuidado,Crema Nivel Cellu Luminous c/ojo 15 ml,$ 83.100,,"$5.540,00",https://www.drogueriascolsubsidio.com/crema-nivel-cellu-luminous-cojo-15-ml-4005900887801/p
Belleza y Vitalidad,Rv Colorstay Polvo Compacto Toffee,$ 45.500,,"$5.416,67",https://www.drogueriascolsubsidio.com/rv-colorstay-polvo-compacto-toffee-309970054403/p
Belleza y Vitalidad,Al Velvet Foil Sombra Crema Ruby Glam,$ 34.750,,"$3.262,91",https://www.drogueriascolsubsidio.com/al-velvet-foil-sombra-crema-ruby-glam-309970036324/p
Belleza y Vitalidad,Al Lip Vibes Labial Insta Queen,$ 31.500,,"$7.875,00",https://www.drogueriascolsubsidio.com/al-lip-vibeslabial-insta-queen-309978337102/p
Belleza y Vitalidad,Al Lip Vibes Labial Love Yourself,$ 38.300,,"$9.575,00",https://www.drogueriascolsubsidio.com/al-lip-vibes-labial-love-yourself-309978337140/p
Belleza y Vitalidad,Al Lip Vibes Labial Dance Now,$ 38.300,,"$9.575,00",https://www.drogueriascolsubsidio.com/al-lip-vibes-labial-dance-now-309978337058/p
Belleza y Vitalidad,Al Lip Vibes Labial Sleep Later,$ 31.500,,"$7.875,00",https://www.drogueriascolsubsidio.com/al-lip-vibes-labial-sleep-later-309978337164/p
Belleza y Vitalidad,Al Lip Vibes Labial Skip The Gym,$ 38.300,,"$9.575,00",https://www.drogueriascolsubsidio.com/al-lip-vibes-labial-skip-the-gym-309978337171/p
Belleza y Vitalidad,Wooden Makeup Brushes Kitx5 + Metallic,$ 58.450,,"$58.450,00",https://www.drogueriascolsubsidio.com/wooden-makeup-brushes-kitx5--metallic-7707121232589/p
Belleza y Vitalidad,Rv Photoready Sombra + Primer Metropolit,$ 46.500,,"$16.607,14",https://www.drogueriascolsubsidio.com/rv-photoready-sombra--primer-metropolit-309971188015/p
Belleza y Vitalidad,Al Truly Lasting Color Base Líquida Beig,$ 87.950,,"$2.931,67",https://www.drogueriascolsubsidio.com/al-truly-lasting-color-base-liquida-beig-309970231057/p
Belleza y Vitalidad,Rv Colorstay Base Líquida Piel Normal/Se,$ 85.600,,"$2.853,33",https://www.drogueriascolsubsidio.com/rv-colorstay-base-liquida-piel-normalse-309974677080/p
Belleza y Vitalidad,Rv Colorstay Delineador Cafe,$ 53.400,,"$53.400,00",https://www.drogueriascolsubsidio.com/rv-colorstay-delineador-cafe-309973978027/p
Mamás y bebés,Chupo Entretención Advantage Nv 1 Estrellas Rosado X 2 Und,,,"$23.475,00",https://www.drogueriascolsubsidio.com/chupo-entretencion-advantage-nv-1-estrellas-rosado-x-2-und-72239316610/p
Mamás y bebés,Formula Infantil Mah First Love Etapa 1(0-6) Polvo,,,"$106,69",https://www.drogueriascolsubsidio.com/formula-infantil-mah-first-love-etapa-10-6-polvo-854688003095/p
Mamás y bebés,Extractor De Leche Materna Paticos,,,"$36.150,00",https://www.drogueriascolsubsidio.com/extractor-de-leche-materna-paticos-7707081801009/p
Mamás y bebés,Tetina Avent Nat 3.0 Fluj 6  6m x2Und,,,"$31.250,00",https://www.drogueriascolsubsidio.com/tetina-avent-nat-30-fluj-6--6m-x2und-8720689007078/p
Mamás y bebés,Crema Líquida Johnson's Avena,,,"$127,50",https://www.drogueriascolsubsidio.com/crema-liquida-johnsons-avena-7891010046880/p
Mamás y bebés,Pañal Pequeñin Extraprotección. Et4 X30,,,"$1.363,33",https://www.drogueriascolsubsidio.com/panal-pequenin-extraproteccion-et4-x30-7707181105885/p
Mamás y bebés,Baño Líquido Johnson's Hidratación Intensiva,,,"$74,50",https://www.drogueriascolsubsidio.com/bano-liquido-johnsons-hidratacion-intensiva-7702031318521/p
Mamás y bebés,Oferta Toallitas Húmedas Pequeñin Recien Nacido Lleva: 200 Precio Especial,,,"$189,00",https://www.drogueriascolsubsidio.com/oferta-toallitas-humedas-pequenin-recien-nacido-lleva-200-precio-especial-7702026340292/p
Mamás y bebés,Oferta Pañitos Humedos Original Super Oferta,,,"$128,00",https://www.drogueriascolsubsidio.com/oferta-panitos-humedos-original-super-oferta-7702026313715/p
Mamás y bebés,Pañal Huggies Actsec Xxg X30 Cap A,,,"$1.796,67",https://www.drogueriascolsubsidio.com/panal-huggies-actsec-xxg-x30-cap-a-7702425801677/p
Mamás y bebés,Pañales Rascals Baby Talla-4 Bebé de 10 a 15 kg X34 unds,,,"$2.055,88",https://www.drogueriascolsubsidio.com/panales-rascals-baby-talla-4-bebe-de-10-a-15-kg-x34-unds-810005410519/p
Mamás y bebés,Pañales Rascals Baby Talla 6 16 Kg O Más Por 30 Unidades,,,"$2.330,00",https://www.drogueriascolsubsidio.com/panales-rascals-baby-talla-6-16-kg-o-mas-por-30-unidades-810005410533/p
Higiene y Cuidado,Savital Shampoo Aminoacidos X 510Ml,$ 21.000,,"$41,18",https://www.drogueriascolsubsidio.com/savital-shampoo-aminoacidos-x-510ml-7702006406444/p
Higiene y Cuidado,Máquina De Afeitar Gillette Prestobarba 3 Mujer,$ 18.950,,"$9.475,00",https://www.drogueriascolsubsidio.com/maquina-de-afeitar-gillette-prestobarba-3-mujer-7702018874781/p
Higiene y Cuidado,Acondicionador He Repr Argan Oil 400mlx6it,$ 35.050,,"$87,63",https://www.drogueriascolsubsidio.com/acondicionador-he-repr-argan-oil-400mlx6it-190679000187/p
Higiene y Cuidado,Sensikin Enjuague Bucal,$ 41.050,,"$164,20",https://www.drogueriascolsubsidio.com/sensikin-enjuague-bucal-8436026210758/p
Higiene y Cuidado,Crema Dental Colgate Luminous White,$ 28.700,,"$229,60",https://www.drogueriascolsubsidio.com/crema-dental-colgate-luminous-white-7509546053875/p
Higiene y Cuidado,Hidratante Corporal Acid Mantle Pro B5 x 400 ml,$ 87.400,,"$218,50",https://www.drogueriascolsubsidio.com/hidratante-corporal-acid-mantle-pro-b5-x-400-ml-7702123013587/p
Higiene y Cuidado,Dove desodorante stick calendula 2X45G,$ 43.600,,"$484,44",https://www.drogueriascolsubsidio.com/dove-desodorante-stick-calendula-2x45g-7702006302463/p
Higiene y Cuidado,Gel Dental Niños Happy Dent,$ 26.700,,"$1.780,00",https://www.drogueriascolsubsidio.com/gel-dental-ninos-happy-dent-7709990613186/p
Higiene y Cuidado,Crema Ponds Rejuveness,$ 44.950,,"$449,50",https://www.drogueriascolsubsidio.com/crema-ponds-rejuveness-7501056330491/p
Higiene y Cuidado,No-Ad Locion Protector Solar SPF 85 Sunscreen,$ 45.950,,"$516,29",https://www.drogueriascolsubsidio.com/no-ad-locion-protector-solar-spf-85-sunscreen-813822017206/p
Higiene y Cuidado,Shampoo Pantene Pro-V Restauración,$ 27.500,,"$68,75",https://www.drogueriascolsubsidio.com/shampoo-pantene-pro-v-restauracion-7501006721133/p
Higiene y Cuidado,Toallas Huimedas Tena Clásicas x 60 Unidades,$ 12.100,,"$12.100,00",https://www.drogueriascolsubsidio.com/toallas-huimedas-tena-clasicas-x-60-unidades-7702026175009/p
Belleza y Vitalidad,Rv Volumen + Longitud Magnified Pestañin,$ 33.550,,"$3.947,06",https://www.drogueriascolsubsidio.com/rv-volumen--longitud-magnified-pestanin-309978615019/p
Belleza y Vitalidad,Al Lip Vibes Labial Believe,$ 31.500,,"$7.875,00",https://www.drogueriascolsubsidio.com/al-lip-vibes-labial-believe-309978337195/p
Belleza y Vitalidad,Al Lip Vibes Labial Love Big,$ 31.500,,"$7.875,00",https://www.drogueriascolsubsidio.com/al-lip-vibes-labial-love-big-309978337218/p
Belleza y Vitalidad,Labial Líquido L'oréal Paris Infallible Pro Matte Liquid Lipstick Petal Matador,$ 50.350,,"$7.992,06",https://www.drogueriascolsubsidio.com/labial-liquido-loreal-paris-infallible-pro-matte-liquid-lipstick-petal-matador-71249358658/p
Belleza y Vitalidad,Rv Super Lustrous Labial Barra Cherries,$ 33.100,,"$11.033,33",https://www.drogueriascolsubsidio.com/rv-super-lustrous-labial-barra-cherries-80100004610/p
Belleza y Vitalidad,Tinta Para Cejas Como Tatuadas Maybelline Tattoo Brow Peel Off Dark Bown,$ 59.500,,"$12.934,78",https://www.drogueriascolsubsidio.com/tinta-para-cejas-como-tatuadas-maybelline-tattoo-brow-peel-off-dark-bown-3600531417765/p
Belleza y Vitalidad,Iluminador Max Factor Miracle Glow,$ 59.600,,"$3.725,00",https://www.drogueriascolsubsidio.com/iluminador-max-factor-miracle-glow-8005610637334/p
Belleza y Vitalidad,Labial Max Factor Lipfinity Essential Burgundy #330,$ 66.400,,"$15.809,52",https://www.drogueriascolsubsidio.com/labial-max-factor-lipfinity-essential-burgundy-330-8005610625645/p
Belleza y Vitalidad,Rv Colorstay Ultimate Labial Líquido Top,$ 52.200,,"$17.400,00",https://www.drogueriascolsubsidio.com/rv-colorstay-ultimate-labial-liquido-top-309973174504/p
Belleza y Vitalidad,Rv Colorstay Delineador Líquido Cafe,$ 52.700,,"$21.080,00",https://www.drogueriascolsubsidio.com/rv-colorstay-delineador-liquido-cafe-309974209021/p
Belleza y Vitalidad,Rv Ultimate All-In-One Pestañina Negra,$ 51.550,,"$6.064,71",https://www.drogueriascolsubsidio.com/rv-ultimate-all-in-one-pestanina-negra-309976386027/p
Belleza y Vitalidad,Corrector Maybelline Super Stay Concealer Tan,$ 45.500,,"$6.500,00",https://www.drogueriascolsubsidio.com/corrector-maybelline-super-stay-concealer-tan-41554574661/p
Mamás y bebés,Pañales Rascals Baby Talla 5 Bebé De 13 A 18 Kg X 32 Unds,,,"$2.068,75",https://www.drogueriascolsubsidio.com/panales-rascals-baby-talla-5-bebe-de-13-a-18-kg-x-32-unds-810005410526/p
Mamás y bebés,Pack 3 teteros dr brown 4 oz boca estandar recien nacido,,,"$49.300,00",https://www.drogueriascolsubsidio.com/pack-3-teteros-dr-brown-4-oz-boca-estandar-recien-nacido-72239304679/p
Mamás y bebés,Dispensador De Alimento Bebes Verde Menta Chupo En Silicona,$ 46.950,,"$46.950,00",https://www.drogueriascolsubsidio.com/dispensador-de-alimento-bebes-verde-menta-chupo-en-silicona-72239315774/p
Mamás y bebés,Chupo Boca Estandar Nivel 2 3-6 Meses Paquete X2 Dr Brown,,,"$16.125,00",https://www.drogueriascolsubsidio.com/chupo-boca-estandar-nivel-2-3-6-meses-paquete-x2-dr-brown-72239304884/p
Mamás y bebés,Vaso Antiderrame Niños - 9 Oz Azul Con Pitillo Y Pesa,$ 62.900,,"$62.900,00",https://www.drogueriascolsubsidio.com/vaso-antiderrame-ninos---9-oz-azul-con-pitillo-y-pesa-72239311400/p
Mamás y bebés,Pañales Rascals Cocomelon Pants T4 Bebé 7-12 Kg X 36 Unds,,,"$1.941,67",https://www.drogueriascolsubsidio.com/panales-rascals-cocomelon-pants-t4-bebe-7-12-kg-x-36-unds-840191600692/p
Mamás y bebés,Oferta Pañitos Humedos Pequeñin Flat Pack Original Lleve: 70und,,,"$145,71",https://www.drogueriascolsubsidio.com/oferta-panitos-humedos-pequenin-flat-pack-original-lleve-70und-7702026313418/p
Mamás y bebés,Toallitas Húmedas Pequeñin Original,,,"$179,17",https://www.drogueriascolsubsidio.com/toallitas-humedas-pequenin-original-7702026031329/p
Mamás y bebés,Toallita Humeda Pequeñin Pure Skin X40,,,"$275,00",https://www.drogueriascolsubsidio.com/toallita-humeda-pequenin-pure-skin-x40-7702026188702/p
Mamás y bebés,Pañitos Húmedos Pequenin Manzanilla x 60 Un,,,"$101,67",https://www.drogueriascolsubsidio.com/panitos-humedos-pequenin-manzanilla-x-60-un-7702026147891/p
Mamás y bebés,Pañitos Húmedos Colsubsidio,,,"$86,67",https://www.drogueriascolsubsidio.com/panitos-humedos-colsubsidio-7701009149235/p
Mamás y bebés,Pañal Huggies Actsec G X30 Cap A,,,"$1.216,67",https://www.drogueriascolsubsidio.com/panal-huggies-actsec-g-x30-cap-a-7702425801530/p
Higiene y Cuidado,Antitranspirante Dove Deo Dermo Aclarant,$ 15.600,,"$312,00",https://www.drogueriascolsubsidio.com/antitranspirante-dove-deo-dermo-aclarant-78928503/p
Higiene y Cuidado,Jabón Protex Men Sport 3 x 110 Grs,$ 12.250,,"$37,12",https://www.drogueriascolsubsidio.com/jabon-protex-men-sport-3-x-110-grs-7509546667201/p
Higiene y Cuidado,Kin Gingivalcomplex Enjuague Bucal,$ 43.350,,"$173,40",https://www.drogueriascolsubsidio.com/kin-gingivalcomplex-enjuague-bucal-8436026210826/p
Higiene y Cuidado,Crema Reparadora Pies Con Ùrea 125 Ml,$ 14.050,,"$112,40",https://www.drogueriascolsubsidio.com/crema-reparadora-pies-con-urea-125-ml-8410737003748/p
Higiene y Cuidado,Crema Dental Triple Acción Xtra Blancura X 150ml,$ 11.800,,"$78,67",https://www.drogueriascolsubsidio.com/crema-dental-triple-accion-xtra-blancura-x-150ml-7509546690919/p
Higiene y Cuidado,Periokin Hyaluronic 1% Gel,$ 106.300,,"$3.543,33",https://www.drogueriascolsubsidio.com/periokin-hyaluronic-1-gel-8436026214589/p
Higiene y Cuidado,Crema Dental Colgate Tripleacción 150 ml,$ 14.100,,"$94,00",https://www.drogueriascolsubsidio.com/crema-dental-colgate-tripleaccion-150-ml-7509546000350/p
Higiene y Cuidado,SHAMPOO HEAD & SHOULDERS DERMO SENSITIVE 375ML,$ 27.700,,"$73,87",https://www.drogueriascolsubsidio.com/shampoo-head--shoulders-dermo-sensitive-375ml-7500435148061/p
Higiene y Cuidado,Vitis Orthodontic Pasta Dental,$ 20.650,,"$206,50",https://www.drogueriascolsubsidio.com/vitis-orthodontic-pasta-dental-8427426042889/p
Higiene y Cuidado,Pañal Tena Slip Ultra L x 9 Unidades,$ 43.600,,"$4.844,44",https://www.drogueriascolsubsidio.com/panal-tena-slip-ultra-l-x-9-unidades-7702027478703/p
Higiene y Cuidado,Kit De Ortodoncia Viajero Proquident,$ 19.950,,"$19.950,00",https://www.drogueriascolsubsidio.com/kit-de-ortodoncia-viajero-proquident-7702314180586/p
Higiene y Cuidado,D. EXP REVITALIFT HIALURO DIA 50ML,$ 71.950,,"$1.439,00",https://www.drogueriascolsubsidio.com/d-exp-revitalift-hialuro-dia-50ml-7509552840322/p
Belleza y Vitalidad,Rv Colorstay Delineador Cejas Soft Brown,$ 59.900,,"$59.900,00",https://www.drogueriascolsubsidio.com/rv-colorstay-delineador-cejas-soft-brown-309977643020/p
Belleza y Vitalidad,Labial Maybelline Superstay Matte Ink City Ed Larga Duración Inspirer,$ 54.600,,"$23.739,13",https://www.drogueriascolsubsidio.com/labial-maybelline-superstay-matte-ink-city-ed-larga-duracion-inspirer-41554554496/p
Belleza y Vitalidad,Corrector Maybelline Super Stay Concealer Honey,$ 45.500,,"$6.500,00",https://www.drogueriascolsubsidio.com/corrector-maybelline-super-stay-concealer-honey-41554574647/p
Belleza y Vitalidad,Rv Colorstay Delineador De Cejas Blonde,$ 59.900,,"$59.900,00",https://www.drogueriascolsubsidio.com/rv-colorstay-delineador-de-cejas-blonde-309977643013/p
Belleza y Vitalidad,Labial Maybelline Color Sensational Made For All Red For Me,$ 45.300,,"$10.785,71",https://www.drogueriascolsubsidio.com/labial-maybelline-color-sensational-made-for-all-red-for-me-41554564846/p
Belleza y Vitalidad,Rv Colorstay Polvo Compacto Light Honey,$ 45.650,,"$5.434,52",https://www.drogueriascolsubsidio.com/rv-colorstay-polvo-compacto-light-honey-309970041601/p
Belleza y Vitalidad,Rv Photoready Candid Corrector Medium,$ 44.950,,"$4.495,00",https://www.drogueriascolsubsidio.com/rv-photoready-candid-corrector-medium-309970001698/p
Belleza y Vitalidad,Rv Kiss Cloud Labial Líquido Spun Sugar,$ 41.450,,"$8.290,00",https://www.drogueriascolsubsidio.com/rv-kiss-cloud-labial-liquido-spun-sugar-309970057510/p
Belleza y Vitalidad,Rv Ultra Hd Mousse Hyper Matte Labial S,$ 46.150,,"$7.822,03",https://www.drogueriascolsubsidio.com/rv-ultra-hd-mousse-hyper-matte-labial-s-309970060053/p
Belleza y Vitalidad,Rv Photoready Candid Corrector Medium De,$ 36.200,,"$3.620,00",https://www.drogueriascolsubsidio.com/rv-photoready-candid-corrector-medium-de-309970001704/p
Belleza y Vitalidad,Labial Max Factor Colour Elixir Rosewood,$ 54.500,,"$15.571,43",https://www.drogueriascolsubsidio.com/labial-max-factor-colour-elixir-rosewood-3614227902039/p
Belleza y Vitalidad,Labial Max Factor Colorfast Bronce Ardiente #36,$ 29.750,,"$7.437,50",https://www.drogueriascolsubsidio.com/labial-max-factor-colorfast-bronce-ardiente-36-7702044013017/p
Mamás y bebés,Pañales Huggies Active Sec Talla M,,,"$976,67",https://www.drogueriascolsubsidio.com/panales-huggies-active-sec-talla-m-7702425801462/p
Mamás y bebés,Pañales Rascals Cocomelon Pants T-5 Bebé 9-14 Kg X 32 Und,,,"$2.153,13",https://www.drogueriascolsubsidio.com/panales-rascals-cocomelon-pants-t-5-bebe-9-14-kg-x-32-und-810005419352/p
Mamás y bebés,Chupo Boca Estandar Nivel 3 6-9 Meses Paquete X2 Dr Brown,,,"$16.125,00",https://www.drogueriascolsubsidio.com/chupo-boca-estandar-nivel-3-6-9-meses-paquete-x2-dr-brown-72239304891/p
Mamás y bebés,Protectores de pezon y estuche para esterilizar t-1 dr brown,,,"$64.200,00",https://www.drogueriascolsubsidio.com/protectores-de-pezon-y-estuche-para-esterilizar-t-1-dr-brown-72239328057/p
Mamás y bebés,Pañales Rascals Cocomelon Pants T6 Bebé 12-17 Kg X 28 Und,,,"$2.364,29",https://www.drogueriascolsubsidio.com/panales-rascals-cocomelon-pants-t6-bebe-12-17-kg-x-28-und-840191600708/p
Mamás y bebés,Biberon Principe 8 Onzas,,,"$10.700,00",https://www.drogueriascolsubsidio.com/biberon-principe-8-onzas-7707081803225/p
Mamás y bebés,Vaso Con Boquilla Avent Rosa 9oz Fcox1u,,,"$50.600,00",https://www.drogueriascolsubsidio.com/vaso-con-boquilla-avent-rosa-9oz-fcox1u-8710103661153/p
Mamás y bebés,Kit Alimentacion Bebé Portatil Dr Browns Con Cuchara,,,"$61.250,00",https://www.drogueriascolsubsidio.com/kit-alimentacion-bebe-portatil-dr-browns-con-cuchara-72239316474/p
Mamás y bebés,Vaso Antiderrame 7 Oz Decorado Cheers Azul Con Tapa Dr Brown,,,"$52.900,00",https://www.drogueriascolsubsidio.com/vaso-antiderrame-7-oz-decorado-cheers-azul-con-tapa-dr-brown-72239323809/p
Mamás y bebés,Vaso Antiderrame 7 Oz Decorado Cheers Rosa Con Tapa Dr Brown,,,"$52.900,00",https://www.drogueriascolsubsidio.com/vaso-antiderrame-7-oz-decorado-cheers-rosa-con-tapa-dr-brown-72239323793/p
Mamás y bebés,Talco Baby Jhonson's Original,,,"$135,25",https://www.drogueriascolsubsidio.com/talco-baby-jhonsons-original-7891010032241/p
Mamás y bebés,Compota Compota Manzana By Hit Vidrio x 113 Gr,,,"$30,97",https://www.drogueriascolsubsidio.com/compota-compota-manzana-by-hit-vidrio-x-113-gr-7702439749347/p
Higiene y Cuidado,Elvive Dream Long Shampoo x 370 Mililitros,$ 25.850,,"$69,86",https://www.drogueriascolsubsidio.com/elvive-dream-long-shampoo-x-370-mililitros-7509552847581/p
Higiene y Cuidado,Seda Dental Proquident,$ 20.600,,"$20.600,00",https://www.drogueriascolsubsidio.com/seda-dental-proquident-7702314114000/p
Higiene y Cuidado,Máquina De Afeitar Quattro Piel Normal,$ 5.750,,"$5.750,00",https://www.drogueriascolsubsidio.com/maquina-de-afeitar-quattro-piel-normal-4891228530136/p
Higiene y Cuidado,Bipack Desodorante Spray Old Spice Adventure93 gramos,$ 36.700,,"$197,31",https://www.drogueriascolsubsidio.com/bipack-desodorante-spray-old-spice-adventure-x-93-gramos-7500435198172/p
Higiene y Cuidado,Hidrofugal Classic Barra Antitranspirante,$ 73.150,,"$1.463,00",https://www.drogueriascolsubsidio.com/hidrofugal-classic-barra-antitranspirante-7702003011290/p
Higiene y Cuidado,Máquina De Afeitar Gillette Venus Simply3,$ 19.800,,"$9.900,00",https://www.drogueriascolsubsidio.com/maquina-de-afeitar-gillette-venus3-rosada-7702018072392/p
Higiene y Cuidado,Cepillo Interprox Plus Micro,$ 27.000,,"$4.500,00",https://www.drogueriascolsubsidio.com/cepillo-interprox-plus-micro-8427426005983/p
Higiene y Cuidado,Antitranspirante Axe Dark Temptation,$ 36.650,,"$241,12",https://www.drogueriascolsubsidio.com/antitranspirante-axe-dark-temptation-7702006000994/p
Higiene y Cuidado,Savital Shampoo Fusion Proteínas 510 ml,$ 21.000,,"$41,18",https://www.drogueriascolsubsidio.com/savital-shampoo-fusion-proteinas-510-ml-7702006208512/p
Higiene y Cuidado,Gel Crema Revitalift Con Ácido Hialurónico Y Ácido Salicílico.,$ 65.500,,"$1.310,00",https://www.drogueriascolsubsidio.com/gel-crema-revitalift-con-acido-hialuronico-y-acido-salicilico-7509552796131/p
Higiene y Cuidado,Loción Antimosquito Jhonson's Baby,$ 38.700,,"$193,50",https://www.drogueriascolsubsidio.com/locion-antimosquito-jhonsons-baby-7891010919221/p
