brand,category,discounted_price,image_url,invima,list_price,name,presentacion,product_id,pum,sku,stock,subcat1,subcat2,subcat3,subcat4,url
GAMA COLOMBIA LTDA,Belleza,,https://colsubsidio.vtexassets.com/arquivos/ids/203491/RIZADOR AVOCADO.jpg.jpg?v=638767813493930000,,134900.0,Rizador Avocado 19 mm Gama,UNIDAD,14556,"Unidad a $134.900,00",14572,10000,Accesorios,,,,https://www.drogueriascolsubsidio.com/rizador-avocado-19-mm-8023277141858/p
REVLON,Belleza,,https://colsubsidio.vtexassets.com/arquivos/ids/192133/761318010814.jpg?v=638311075799200000,,121750.0,REVLON RIZAD DE CERÁM PERF HEAT 1 1/4,UNIDAD,12334,"Unidad a $121.750,00",12349,10000,Accesorios,,,,https://www.drogueriascolsubsidio.com/revlon-rizad-de-ceram-perf-heat-1-14-761318010814/p
BELLEZA EXPRESS,Belleza,,https://colsubsidio.vtexassets.com/arquivos/ids/183589/7702277082569.jpg?v=638015297491700000,,8150.0,Depilador De Cejas Freestyle,UNIDAD,11714,"Unidad a $8.150,00",11720,10000,Accesorios,,,,https://www.drogueriascolsubsidio.com/depilador-de-cejas-freestyle-7702277082569/p
UNILEVER,Belleza,,https://colsubsidio.vtexassets.com/arquivos/ids/201801/8411061083970_1.jpg?v=638690237810870000,NSOC27328-23CO,168950.0,Perfume Hombre Banderas The Icon Attitude EDP 100 Ml,FCO X 100 ML,15191,"Mililitro a $1.689,50",15213,10000,Accesorios,,,,https://www.drogueriascolsubsidio.com/perfume-hombre-banderas-the-icon-attitude-edp-100-ml-8411061083970/p
GAMA COLOMBIA LTDA,Belleza,,https://colsubsidio.vtexassets.com/arquivos/ids/203488/CEPILLO-GLAMOUR-PINK.jpg.jpg?v=638767805631430000,,183350.0,Cepillo Glamour Pink Gama Gama,UNIDAD,11359,"Unidad a $183.350,00",11362,10000,Accesorios,,,,https://www.drogueriascolsubsidio.com/f-cepillo-de-cabel-gama-pink-brush-3d-13-8023277149656/p
DISPROVEN SAS,Belleza,,https://colsubsidio.vtexassets.com/arquivos/ids/183921/7896075757665.jpg?v=638015302189100000,,13650.0,Cortauñas Merheje Unhex,UNIDAD,11823,"Unidad a $6.825,00",11829,10000,Accesorios,,,,https://www.drogueriascolsubsidio.com/cortaunas-merheje-unhex-7896075757665/p
BELLEZA EXPRESS,Belleza,,https://colsubsidio.vtexassets.com/arquivos/ids/183597/7702277209768.jpg?v=638015297559930000,,16900.0,Shock Peinilla Metálica Piojos x 1 Unidad,UNIDAD,12191,"Unidad a $16.900,00",12197,10000,Accesorios,,,,https://www.drogueriascolsubsidio.com/shock-peinilla-metalica-piojos-x-1-unidad-7702277209768/p
BELLEZA EXPRESS,Belleza,,https://colsubsidio.vtexassets.com/arquivos/ids/183582/7702277060840.jpg?v=638015297425430000,,16650.0,Frestyle Brocha Rubor Pequeña,UNIDAD,12184,"Unidad a $16.650,00",12190,10000,Accesorios,,,,https://www.drogueriascolsubsidio.com/frestyle-brocha-rubor-pequena-7702277060840/p
GAMA COLOMBIA LTDA,Belleza,,https://colsubsidio.vtexassets.com/arquivos/ids/183935/8023277142596.jpg?v=638700622886500000,,190700.0,SECADOR BORA LINO,UNIDAD,12209,"Unidad a $190.700,00",12215,10000,Accesorios,,,,https://www.drogueriascolsubsidio.com/secador-bora-lino-8023277142596/p
D&L DISTRIBUCIONES SAS,Belleza,,https://colsubsidio.vtexassets.com/arquivos/ids/201582/7707305580666-1.jpg?v=638681651145370000,NO REQUIERE,15800.0,Beautika Almohadilla De Algodon,BOLSA X 100 UN,15139,"Unidad a $158,00",15161,10000,Accesorios,,,,https://www.drogueriascolsubsidio.com/beautika-almohadilla-de-algodon-7707305580666/p
BELLEZA EXPRESS,Belleza,,https://colsubsidio.vtexassets.com/arquivos/ids/183585/7702277080336.jpg?v=638015297451270000,,7500.0,Aplicador Sombras Freestyle,UNIDAD,12187,"Unidad a $7.500,00",12193,10000,Accesorios,,,,https://www.drogueriascolsubsidio.com/aplicador-sombras-freestyle-7702277080336/p
DISPROVEN SAS,Belleza,,https://colsubsidio.vtexassets.com/arquivos/ids/183615/7702313528334.jpg?v=638015297766970000,,4950.0,Perfilador De Cejas Zafhir,UNIDAD,11721,"Unidad a $4.950,00",11727,10000,Accesorios,,,,https://www.drogueriascolsubsidio.com/perfilador-de-cejas-zafhir-7702313528334/p
PUIG COLOMBIA SAS,Belleza,,https://colsubsidio.vtexassets.com/arquivos/ids/201784/8411061081761_1.jpg?v=638690237767600000,NSOC04933-21CO,90000.0,Perfume Hombre Banderas King of Seduction EDT 50 Ml,FCO X 50 ML,15188,"Mililitro a $1.800,00",15210,10000,Accesorios,,,,https://www.drogueriascolsubsidio.com/perfume-hombre-banderas-king-of-seduction-edt-50-ml-8411061081761/p
PUIG COLOMBIA SAS,Belleza,,https://colsubsidio.vtexassets.com/arquivos/ids/201939/8433982025624_1.jpg?v=638690238174070000,NSOC27870-24CO,151950.0,Perfume Mujer Benetton Sisterland Golden Vanilla EDP 80 Ml,FCO X 80 ML,15217,"Mililitro a $1.899,38",15239,10000,Accesorios,,,,https://www.drogueriascolsubsidio.com/perfume-mujer-benetton-sisterland-golden-vanilla-edp-80-ml-8433982025624/p
PUIG COLOMBIA SAS,Belleza,,https://colsubsidio.vtexassets.com/arquivos/ids/201914/8433982018756_1.jpg?v=638690238108500000,NSOC02988-20CO,151950.0,Perfume Mujer Benetton Sisterland Pink Raspberry EDT 80 Ml,FCO X 80 ML,15212,"Mililitro a $1.899,38",15234,10000,Accesorios,,,,https://www.drogueriascolsubsidio.com/perfume-mujer-benetton-sisterland-pink-raspberry-edt-80-ml-8433982018756/p
GAMA COLOMBIA LTDA,Belleza,,https://colsubsidio.vtexassets.com/arquivos/ids/203480/CP14-GOLD--4-.jpg.jpg?v=638767800285870000,,225600.0,Plancha Cp14 Gold Gama,UNIDAD,14558,"Unidad a $225.600,00",14574,10000,Accesorios,,,,https://www.drogueriascolsubsidio.com/plancha-cp14-gold-8023277149526/p
PUIG COLOMBIA SAS,Belleza,,https://colsubsidio.vtexassets.com/arquivos/ids/201839/8411061823033_1.jpg?v=638690237904630000,NSOC22155-23CO,88950.0,Perfume Mujer Shakira Dance EDT 50 Ml,FCO X 50 ML,15198,"Mililitro a $1.779,00",15220,10000,Accesorios,,,,https://www.drogueriascolsubsidio.com/perfume-mujer-shakira-dance-edt-50-ml-8411061823033/p
DISPROVEN SAS,Belleza,,https://colsubsidio.vtexassets.com/arquivos/ids/183618/7702313554630.jpg?v=638015297794930000,,7250.0,Pinza Depiladora Punta Dorada,UNIDAD,11724,"Unidad a $7.250,00",11730,10000,Accesorios,,,,https://www.drogueriascolsubsidio.com/pinza-depiladora-punta-dorada-7702313554630/p
DIABETRICS HEALTHCARE,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/198973/7703153038816.jpg?v=638621130543630000,2021RD-0002052-R1,112300.0,Tiras G30a Cjx50 gratis Glucometro G30a+Lancetas,CAJA X 50 UN,11538,"Unidad a $112.300,00",11546,10000,Fisioterapia y Rehabilitación,Accesorios,,,https://www.drogueriascolsubsidio.com/tiras-g30a-cjx50-gratis-glucometro-g30alancetas-7703153038816/p
ALFA TRADING,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/183208/1000002521601.jpg?v=638015292057370000,2021DM-0023014,550.0,Aguja Pluma Insulina Desechable 32gx4mm Tipo:810 Alfasafe,UNIDAD,11313,"Unidad a $5,50",11315,10000,Fisioterapia y Rehabilitación,Accesorios,,,https://www.drogueriascolsubsidio.com/aguja-pluma-insulina-desechable-32gx4mm-tipo810-alfasafe-1000002521601/p
DIABETRICS HEALTHCARE,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/198966/7703153040383.jpg?v=638621116095800000,2022RD-0002365-R1,111200.0,TIRAS DIAMOND CJX50 GRATIS GLUCOMETRO GD50A+LANCETAS,CAJA X 50 UN,11540,"Unidad a $111.200,00",11548,10000,Fisioterapia y Rehabilitación,Accesorios,,,https://www.drogueriascolsubsidio.com/tiras-diamond-cjx50-gratis-glucometro-gd50alancetas-7703153040383/p
ALFA TRADING,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/183207/1000002521595.jpg?v=638015292045900000,2021DM-0023014,550.0,Aguja Pluma Insulina Desechable 31gx5mm Tipo:810 Alfasafe,UNIDAD,11312,"Unidad a $5,50",11314,10000,Fisioterapia y Rehabilitación,Accesorios,,,https://www.drogueriascolsubsidio.com/aguja-pluma-insulina-desechable-31gx5mm-tipo810-alfasafe-1000002521595/p
DIABETRICS HEALTHCARE,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/198968/7703153029845.jpg?v=638621116920500000,2021RD-0002052-R1,112300.0,TIRAS GLUCOMETRO G30A GRATIS LANCETAS,CAJA X 50 UN,11536,"Unidad a $112.300,00",11544,10000,Fisioterapia y Rehabilitación,Accesorios,,,https://www.drogueriascolsubsidio.com/tiras-glucometro-g30a-gratis-lancetas-7703153029845/p
DIABETRICS HEALTHCARE,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/198965/7703153029043.jpg?v=638621115353230000,2021RD-0002052-R1,112300.0,Tiras React Glucoquick G30a,CAJA X 50 UN,11535,"Unidad a $112.300,00",11543,10000,Fisioterapia y Rehabilitación,Accesorios,,,https://www.drogueriascolsubsidio.com/tiras-react-glucoquick-g30a-7703153029043/p
ENERGIZER,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/205263/39800088635_1.jpg.jpg?v=638810171974730000,,4950.0,Pila Boton Reloj 2032x1,UNIDAD X1UN,12066,"Unidad a $4.950,00",12072,10000,Fisioterapia y Rehabilitación,Accesorios,,,https://www.drogueriascolsubsidio.com/pila-boton-reloj-2032x1-39800088635/p
ENERGIZER,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/205255/39800015464_1.jpg.jpg?v=638810167109170000,,12050.0,Pila Energizer Max Aax2,UNIDAD X2UN,11392,"Unidad a $12.050,00",11395,10000,Fisioterapia y Rehabilitación,Accesorios,,,https://www.drogueriascolsubsidio.com/pila-energizer-max-aax2-39800015464/p
ENERGIZER,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/205251/39800014009_1.jpg.jpg?v=638810149449470000,,12050.0,Pila Energizer Max Aaax2,UNIDAD X2UN,11391,"Unidad a $12.050,00",11394,10000,Fisioterapia y Rehabilitación,Accesorios,,,https://www.drogueriascolsubsidio.com/pila-energizer-max-aaax2-39800014009/p
DIABETRICS HEALTHCARE,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/198970/7703153026127.jpg?v=638621127389700000,2021RD-0002052-R1,67250.0,TIRAS REACTIVAS G30A,CAJA X 25 UN,11534,"Unidad a $67.250,00",11542,10000,Fisioterapia y Rehabilitación,Accesorios,,,https://www.drogueriascolsubsidio.com/tiras-glucometro-g30a-gratis-lancetas-7703153026127/p
FIELDS MEDICAL SAS,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/183276/73796514211.jpg?v=638015293444600000,2015DM-0013838,688350.0,Balanza Control Corporal Ref:Hbf514c,UNIDAD,11238,"Unidad a $688.350,00",11240,10000,Fisioterapia y Rehabilitación,Accesorios,,,https://www.drogueriascolsubsidio.com/balanza-control-corporal-refhbf514c-73796514211/p
TRI HEALTH GROUP,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/202470/7709312111635-1.jpg?v=638720505452800000,,59150.0,Bascula Digital Basica Tri Health Group,UNIDAD,15054,"Unidad a $59.150,00",15076,10000,Fisioterapia y Rehabilitación,Accesorios,,,https://www.drogueriascolsubsidio.com/bascula-digital-basica-tri-health-group-7709312111635/p
IMPORMEDICAL EQUIPOS Y SUMINIS,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/192717/7709462756694.jpg?v=638314397840030000,,79500.0,Balanza Corporal Digital Color Azul Korpus 200 GMD-BD-1522-13,UNIDAD,13571,"Unidad a $79.500,00",13581,10000,Fisioterapia y Rehabilitación,Accesorios,,,https://www.drogueriascolsubsidio.com/balanza-corporal-digital-color-azul-korpus-200-gmd-bd-1522-13-7709462756694/p
TDG TECHNOLOGIES SAS,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/192017/4211125956059.jpg?v=638311074647870000,NO APLICA,361550.0,BASCULA PARA BEBE BY80 BEURER,UNIDAD,12235,"Unidad a $361.550,00",12241,10000,Fisioterapia y Rehabilitación,Accesorios,,,https://www.drogueriascolsubsidio.com/bascula-para-bebe-by80-beurer-4211125956059/p
COLOMBIANA DE COMERCIO SA,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/200656/8806092519466.jpg?v=638659860564830000,,1519400.0,Galaxy Watch 4 Classic 46mm Black,UNIDAD,11364,"Unidad a $1.519.400,00",11367,10000,Fisioterapia y Rehabilitación,Accesorios,,,https://www.drogueriascolsubsidio.com/galaxy-watch-4-classic-46mm-black-8806092519466/p
DISTRIBUIDORA GLX,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/192404/7709892283104.jpg?v=638311081634470000,NO APLICA,86550.0,BASCULA DIGITAL EN VIDRIO COLOR NEGRO,UNIDAD,11573,"Unidad a $86.550,00",11581,10000,Fisioterapia y Rehabilitación,Accesorios,,,https://www.drogueriascolsubsidio.com/bascula-digital-en-vidrio-color-negro-7709892283104/p
COLOMBIANA DE COMERCIO SA,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/200658/8806092558960.jpg?v=638659860569700000,,1046000.0,Galaxy Watch 4 40mm Rose Gold,UNIDAD,11365,"Unidad a $1.046.000,00",11368,10000,Fisioterapia y Rehabilitación,Accesorios,,,https://www.drogueriascolsubsidio.com/galaxy-watch-4-40mm-rose-gold-8806092558960/p
DISTRIBUIDORA GLX,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/192380/7709312111611.jpg?v=638311081248200000,NO APLICA,149000.0,BASCULA INTELIGENTE BLUETOOTH,UNIDAD,11572,"Unidad a $149.000,00",11580,10000,Fisioterapia y Rehabilitación,Accesorios,,,https://www.drogueriascolsubsidio.com/bascula-inteligente-bluetooth-7709312111611/p
ENERGIZER,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/205259/39800088611_1.jpg.jpg?v=638810168305300000,,4950.0,Pila Boton Reloj 2016x1,UNIDAD X1UN,12065,"Unidad a $4.950,00",12071,10000,Fisioterapia y Rehabilitación,Accesorios,,,https://www.drogueriascolsubsidio.com/pila-boton-reloj-2016x1-39800088611/p
DIABETRICS HEALTHCARE,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/198971/7703153037147.jpg?v=638621129303930000,2021RD-0002052-R1,,TIRAS REACTIVAS G30A PAGUE:1 LLEVE:2,UNIDAD,11537,"Unidad a $67.250,00",11545,0,Fisioterapia y Rehabilitación,Accesorios,,,https://www.drogueriascolsubsidio.com/tiras-glucometro-g30a-gratis-lancetas-7703153037147/p
DIABETRICS HEALTHCARE,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/198967/7703153040376.jpg?v=638621116504600000,2022RD-0002365-R1,,TIRAS DIAMOND CJX50 GRATIS LANCETAS CJX50,CAJA X 50 UN,11539,"Unidad a $111.200,00",11547,0,Fisioterapia y Rehabilitación,Accesorios,,,https://www.drogueriascolsubsidio.com/tiras-diamond-cjx50-gratis-lancetas-cjx50-7703153040376/p
TDG TECHNOLOGIES SAS,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/183249/4211125769253.jpg?v=638015293023700000,NO APLICA,,Bascula De Diagnostico Bg17 Beurer,UNIDAD,12231,"Unidad a $154.350,00",12237,0,Fisioterapia y Rehabilitación,Accesorios,,,https://www.drogueriascolsubsidio.com/bascula-de-diagnostico-bg17-beurer-4211125769253/p
TRI HEALTH GROUP,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/203628/1453309.jpg.jpg?v=638778386768330000,2021DM-0023844,9750.0,Canula Nasal Para Oxigeno Adulto x7mts,UNIDAD,13802,"Unidad a $9.750,00",13812,10000,Terapia Respiratoria,Accesorios,,,https://www.drogueriascolsubsidio.com/canula-nasal-para-oxigeno-adulto-x7mts-7709552713590/p
TRI HEALTH GROUP,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/203626/1445798.jpg.jpg?v=638778381460200000,2021DM-0023844,19100.0,Canula Nasal Oxigeno Adultos 15metros Tri Health Group Sas,UNIDAD,15155,"Unidad a $19.100,00",15177,10000,Terapia Respiratoria,Accesorios,,,https://www.drogueriascolsubsidio.com/canula-nasal-oxigeno-adultos-15metros-tri-health-group-sas-7709552713552/p
TRI HEALTH GROUP,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/203636/1468431.jpg.jpg?v=638778390409630000,2021DM-0023844,10500.0,Canula Nasal para Oxigeno 2 metros Adulto THG,UNIDAD,15056,"Unidad a $10.500,00",15078,10000,Terapia Respiratoria,Accesorios,,,https://www.drogueriascolsubsidio.com/canula-nasal-para-oxigeno-2-metros-adulto-thg-7709406824380/p
TRI HEALTH GROUP,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/203635/1468429.jpg.jpg?v=638778389995700000,2021DM-0023844,10500.0,Canula Nasal para Oxigeno 2 metros Neonato THG,UNIDAD,15060,"Unidad a $10.500,00",15082,10000,Terapia Respiratoria,Accesorios,,,https://www.drogueriascolsubsidio.com/canula-nasal-para-oxigeno-2-metros-neonato-thg-7709552713583/p
TRI HEALTH GROUP,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/203634/1468428.jpg.jpg?v=638778389535330000,2021DM-0023844,9750.0,Canula Nasal para Oxigeno 7 metros Neonato THG,UNIDAD,15057,"Unidad a $9.750,00",15079,10000,Terapia Respiratoria,Accesorios,,,https://www.drogueriascolsubsidio.com/canula-nasal-para-oxigeno-7-metros-neonato-thg-7709552713538/p
DISTRIBUIDORA GLX,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/177672/7709753774918.jpg?v=637792839424070000,2021DM-0023844,9550.0,Cànula Nasal Oxígeno Pediátrica Bolsa x 7 Metros Distribuidora Glx,UNIDAD,10886,"Unidad a $9.550,00",10887,10000,Terapia Respiratoria,Accesorios,,,https://www.drogueriascolsubsidio.com/canula-nasal-oxigeno-pediatrica-bolsa-x-7-metros-distribuidora-glx-7709753774918/p
DISTRIBUIDORA GLX,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/177673/7709753774987.jpg?v=637792839427670000,2021DM-0023844,3600.0,Cànula Nasal Oxígeno Pediátrica Bolsa X2metros Distribuidora Glx,UNIDAD,10888,"Unidad a $3.600,00",10889,10000,Terapia Respiratoria,Accesorios,,,https://www.drogueriascolsubsidio.com/canula-nasal-oxigeno-pediatrica-bolsa-x2metros-distribuidora-glx-7709753774987/p
TRI HEALTH GROUP,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/203629/1453592.jpg.jpg?v=638778387452300000,2021DM-0023887,32850.0,Incentivo Respiratorio de 3 Balones 1200 cc TGH,CAJA X 1 UN,13830,"Unidad a $32.850,00",13840,10000,Terapia Respiratoria,Accesorios,,,https://www.drogueriascolsubsidio.com/incentivo-respiratorio-de-3-balones-1200-cc-tgh-7709312111604/p
DISTRIBUIDORA GLX,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/177671/7709312111642.jpg?v=637792839420470000,2021DM-0023844,3600.0,Cànula Nasal Oxígeno Neonato Bolsa x 2metros Distribuidora Glx,UNIDAD,10885,"Unidad a $3.600,00",10886,10000,Terapia Respiratoria,Accesorios,,,https://www.drogueriascolsubsidio.com/canula-nasal-oxigeno-neonato-bolsa-x-2metros-distribuidora-glx-7709312111642/p
TRI HEALTH GROUP,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/203633/1468427.jpg.jpg?v=638778388830800000,2021DM-0023844,9750.0,Canula Nasal para Oxigeno 7 metros Pediatrica THG,UNIDAD,15058,"Unidad a $9.750,00",15080,10000,Terapia Respiratoria,Accesorios,,,https://www.drogueriascolsubsidio.com/canula-nasal-para-oxigeno-7-metros-pediatrica-thg-7709552713545/p
TRI HEALTH GROUP,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/203637/1468449.jpg.jpg?v=638778390756000000,2021DM-0023844,10500.0,Canula Nasal para Oxigeno 2 metros Pediatrica THG,UNIDAD,15059,"Unidad a $10.500,00",15081,10000,Terapia Respiratoria,Accesorios,,,https://www.drogueriascolsubsidio.com/canula-nasal-para-oxigeno-2-metros-pediatrica-thg-7709552713569/p
DISTRIBUIDORA GLX,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/196512/7709753774970.jpg?v=638485312817700000,2021DM-0023844,3600.0,Cànula Nasal Oxígeno Adulto Bolsa x 2metros Distribuidora Glx,UNIDAD,10887,"Unidad a $3.600,00",10888,10000,Terapia Respiratoria,Accesorios,,,https://www.drogueriascolsubsidio.com/canula-nasal-oxigeno-adulto-bolsa-x-2metros-distribuidora-glx-7709753774970/p
DISTRIBUIDORA GLX,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/177674/7709753774994.jpg?v=637792839430170000,2021DM-0023844,17100.0,Canula Nasal 15 Mts Oxígeno Adulto,UNIDAD,10849,"Unidad a $17.100,00",10850,10000,Terapia Respiratoria,Accesorios,,,https://www.drogueriascolsubsidio.com/canula-nasal-oxigeno-adulto-7709753774994/p
COLOMBINA,Alimentos y Bebidas,,https://colsubsidio.vtexassets.com/arquivos/ids/189872/7702011136817.jpg?v=638274928187000000,RSAV09I11613,1600.0,Helado Paleta Agua Fruly Limon 70 gr,UNIDAD X70G,12642,"Gramo a $22,86",12654,10000,Helados,,,,https://www.drogueriascolsubsidio.com/helado-paleta-agua-fruly-limon-x-70-gr-7702011136817/p
MEALS DE COLOMBIA SAS,Alimentos y Bebidas,,https://colsubsidio.vtexassets.com/arquivos/ids/203259/7702402054539.jpg.jpg?v=638760061718970000,RSA-0016559-2021,2000.0,Paleta Aloha Limón X65 Gramos,UNIDAD X 65 G,11972,"Gramo a $30,77",11978,10000,Helados,,,,https://www.drogueriascolsubsidio.com/paleta-aloha-limon-x65-gramos-7702402054539/p
MEALS DE COLOMBIA SAS,Alimentos y Bebidas,,https://colsubsidio.vtexassets.com/arquivos/ids/203245/7702402059299.jpg.jpg?v=638760054605330000,RSA-002989-2017,7700.0,Paleta Polet Chocoavellana X 90g,UN X 90 G,15337,"Gramo a $85,56",15358,10000,Helados,,,,https://www.drogueriascolsubsidio.com/paleta-polet-chocoavellana-x-90g-7702402059299/p
COLOMBINA,Alimentos y Bebidas,,https://colsubsidio.vtexassets.com/arquivos/ids/175213/7702011130389.jpg?v=637638480352630000,RSAV09I11613,3850.0,Helado Paleta Colombina Con Trozos De Fruta x 70g,UNIDAD X70G,10497,"Gramo a $55,00",10499,10000,Helados,,,,https://www.drogueriascolsubsidio.com/helado-paleta-colombina-con-trozos-de-fruta-x-70g-7702011130389/p
MEALS DE COLOMBIA SAS,Alimentos y Bebidas,,https://colsubsidio.vtexassets.com/arquivos/ids/209116/7702402058827.jpg?v=638957063937030000,RSA-0016559-2021,2700.0,Paleta Aloha Niveles 65 GR,UNIDAS X 65G,15500,"Gramo a $41,54",15520,10000,Helados,,,,https://www.drogueriascolsubsidio.com/paleta-aloha-niveles-65-gr-7702402058827/p
MEALS DE COLOMBIA SAS,Alimentos y Bebidas,,https://colsubsidio.vtexassets.com/arquivos/ids/208678/7702402058797.jpg?v=638941687421700000,RSA-0030245-2024,25250.0,Helado Mr.Brown 300gr,UNIDAD X 300GR,15587,"Gramo a $84,17",15606,10000,Helados,,,,https://www.drogueriascolsubsidio.com/helado-mrbrown-300gr-7702402058797/p
COLOMBINA,Alimentos y Bebidas,,https://colsubsidio.vtexassets.com/arquivos/ids/198866/7702011147332.jpg?v=638615137141530000,RSIAV02M09593,6000.0,HELADO PALETA TENTAZIONE C. WHISKY X 70 GR,UN X 70 G,13973,"Gramo a $85,71",13987,10000,Helados,,,,https://www.drogueriascolsubsidio.com/helado-paleta-tentazione-c-whisky-x-70-gr-7702011147332/p
COLOMBINA,Alimentos y Bebidas,,https://colsubsidio.vtexassets.com/arquivos/ids/198385/7702011150059.jpg?v=638581383066870000,RSA-0026363-2023,2800.0,Helado Casero Coco x 60 gr,UNIDAD X 60 G,13848,"Gramo a $46,67",13858,10000,Helados,,,,https://www.drogueriascolsubsidio.com/helado-casero-coco-x-60-gr-7702011150059/p
COLOMBINA,Alimentos y Bebidas,,https://colsubsidio.vtexassets.com/arquivos/ids/198386/7702011152305-1.jpg?v=638581383069030000,RSA-0026363-2023,1900.0,Helado Galleta Nucita x 50 gr,UNIDAD X 50 G,13853,"Gramo a $38,00",13863,10000,Helados,,,,https://www.drogueriascolsubsidio.com/helado-galleta-nucita-x-50-gr-7702011152305/p
MEALS DE COLOMBIA SAS,Alimentos y Bebidas,,https://colsubsidio.vtexassets.com/arquivos/ids/203247/7702402058704.jpg.jpg?v=638760056604400000,RSA-004266-2017,4150.0,Helado Vaso Aloha Kola Act X160g,UNIDAD X160G,10519,"Gramo a $25,94",10521,10000,Helados,,,,https://www.drogueriascolsubsidio.com/helado-vaso-aloha-kola-act-x160g-7702402058704/p
MEALS DE COLOMBIA SAS,Alimentos y Bebidas,,https://colsubsidio.vtexassets.com/arquivos/ids/206712/1079211-7702402059411_A1C1.jpg?v=638864576770800000,RSA-0025853-2023,5550.0,Cono Bocatto Jumbo X 93G,UNIDAS X 93G,15502,"Gramo a $59,68",15522,10000,Helados,,,,https://www.drogueriascolsubsidio.com/cono-bocatto-jumbo-x-93g-7702402059411/p
MEALS DE COLOMBIA SAS,Alimentos y Bebidas,,https://colsubsidio.vtexassets.com/arquivos/ids/203261/7702402054409.jpg.jpg?v=638760062136670000,RSAD02I33704,3650.0,Helado Artesanal Mora Leche Cond 70gr,UNIDAD X 70G,10421,"Gramo a $52,14",10423,10000,Helados,,,,https://www.drogueriascolsubsidio.com/helado-artesanal-mora-leche-cond-70gr-7702402054409/p
MEALS DE COLOMBIA SAS,Alimentos y Bebidas,,https://colsubsidio.vtexassets.com/arquivos/ids/206713/1079386-7702402059435_A1C1-no-no.jpg?v=638864577947700000,RSA-0025853-2023,5550.0,Cono Bocatto Vainilla Fresa X93G,UNIDAS X 93G,15504,"Gramo a $59,68",15524,10000,Helados,,,,https://www.drogueriascolsubsidio.com/cono-bocatto-vainilla-fresa-x93g-7702402059435/p
MEALS DE COLOMBIA SAS,Alimentos y Bebidas,,https://colsubsidio.vtexassets.com/arquivos/ids/209643/7702402059589.jpg?v=638971685477970000,RSA-0028542-2023,4950.0,Paleta Dracula 2025 X 60g,UNIDAD  X 60 G,16076,"Gramo a $82,50",16076,10000,Helados,,,,https://www.drogueriascolsubsidio.com/paleta-dracula-2025-x-60g-7702402059589/p
