brand,category,id_invima,image_url,old_price,presentation,price,product_name,product_url,subcategory1,subcategory2
PRONABELL,Belleza y Vitalidad,NSOC21066-06CO,https://colsubsidio.vtexassets.com/arquivos/ids/207396/7707016403940.jpg?v=638907984148800000,,FRASCO X 120 G,75.05,Protector Solar Sundark Spf60 Adultos,https://www.drogueriascolsubsidio.com/protector-solar-sundark-spf60-adultos-7707016403940/p,Dermatológicos,Protección Solar
NOVADERMA,Belleza y Vitalidad,NSOC78022-17CO,https://colsubsidio.vtexassets.com/arquivos/ids/164176/7707206270604.jpg?v=637238482797770000,,FRASCO X 40 G,168.55,Protector Solar Sunaid Evolution Color Spf50,https://www.drogueriascolsubsidio.com/protector-solar-sunaid-evolution-color-spf50-7707206270604/p,Dermatológicos,Protección Solar
PRONABELL,Belleza y Vitalidad,NSOC21066-06CO,https://colsubsidio.vtexassets.com/arquivos/ids/208472/7707016439499-3-.jpg?v=638936470703800000,,FRASCO X 60 G,38.3,Sundark Gel Adulto Protector Solar Spf60+,https://www.drogueriascolsubsidio.com/sundark-gel-adulto-protector-solar-spf60-7707016439499/p,Dermatológicos,Protección Solar
NOVADERMA,Belleza y Vitalidad,NSOC00928-01CO,https://colsubsidio.vtexassets.com/arquivos/ids/161300/7707206270017.jpg?v=637115951644570000,,FRASCO X 70 G,159.9,Sunaid Gel,https://www.drogueriascolsubsidio.com/sunaid-gel-7707206270017/p,Dermatológicos,Protección Solar
QUIFARMA,Belleza y Vitalidad,NSOC09072-21CO,https://colsubsidio.vtexassets.com/arquivos/ids/190043/7704190526243.jpg?v=638274932079970000,,TUBO X 100 G,94.45,SOLOR KIDS SENSITIVE SPF50+ CREMA- GEL,https://www.drogueriascolsubsidio.com/solor-kids-sensitive-spf50-crema--gel-7704190526243/p,Dermatológicos,Protección Solar
PERCOS,Belleza y Vitalidad,NSOC18131-06CO,https://colsubsidio.vtexassets.com/arquivos/ids/175429/3282770204667.jpg?v=637647368133230000,53.25,TUBO X 40 ML,37.25,Av Cicalfate Plus Crema,https://www.drogueriascolsubsidio.com/cicalfate-crema-3282770204667/p,Dermocosmética y Dermatoógicos,Cuidado Facial
ISDIN COLOMBIA,Belleza y Vitalidad,NSOC94739-19CO,https://colsubsidio.vtexassets.com/arquivos/ids/193738/8470001901200-1.jpg?v=638336775706870000,,BARRA X 4 G,38.45,isdin reparador labial stick con acido hialuronico,https://www.drogueriascolsubsidio.com/isdin-reparador-labial-stick-con-acido-hialuronico-8470001901200/p,Dermocosmética y Dermatoógicos,Cuidado Facial
ISDIN COLOMBIA,Belleza y Vitalidad,NSOC94288-19CO,https://colsubsidio.vtexassets.com/arquivos/ids/190311/8429420171718.jpg?v=638274935863600000,,TUBO X 50 ML,125.55,NUTRADEICA GEL CREMA FACIAL ISDIN,https://www.drogueriascolsubsidio.com/nutradeicagel-crema-facial-isdin-8429420171718/p,Dermocosmética y Dermatoógicos,Cuidado Facial
NAOS COLOMBIA,Belleza y Vitalidad,NSOC27873-24CO,https://colsubsidio.vtexassets.com/arquivos/ids/171885/3401343696245.jpg?v=637495987326670000,,TUBO X 40 ML,144.1,Crema Calmante Del Enrojecimiento Bioderma Sensibio Ar Para Piel Sensible 40ml,https://www.drogueriascolsubsidio.com/crema-calmante-del-enrojecimiento-bioderma-sensibio-ar-para-piel-sensible-40ml-3701129812099/p,Dermocosmética y Dermatoógicos,Cuidado Facial
ISDIN COLOMBIA,Belleza y Vitalidad,NSOC17486-22CO,https://colsubsidio.vtexassets.com/arquivos/ids/193691/8429420236912-1.jpg?v=638336775462170000,,FRASCO X 50 ML,351.9,isdinceutics retinal intense,https://www.drogueriascolsubsidio.com/isdinceutics-retinal-intense-8429420236912/p,Dermocosmética y Dermatoógicos,Cuidado Facial
LOREAL,Belleza y Vitalidad,NSOC97484-19CO,https://colsubsidio.vtexassets.com/arquivos/ids/181389/3337875708289_2.jpg?v=637962866858770000,,FRASCO X 400 ML,177.3,Effaclar Gel Purificante Micro Exfoliante,https://www.drogueriascolsubsidio.com/effaclar-gel-purificante-micro-exfoliante-3337875708289/p,Dermocosmética y Dermatoógicos,Cuidado Facial
NAOS COLOMBIA,Belleza y Vitalidad,NSOC47427-12CO,https://colsubsidio.vtexassets.com/arquivos/ids/186871/3401399277092--1-.jpg?v=638176237393700000,,FRASCO X 500 ML,189.5,Limpiador Bioderma Sébium Gel Moussant Para Pierl Mixta A Grasa 500ml,https://www.drogueriascolsubsidio.com/limpiador-bioderma-sebium-gel-moussant-para-pierl-mixta-a-grasa-500ml-3401399277092/p,Dermocosmética y Dermatoógicos,Cuidado Facial
BEIERSDORF,Belleza y Vitalidad,NSOC11399-22CO,https://colsubsidio.vtexassets.com/arquivos/ids/202265/4005800180606-1.jpg?v=638720505083170000,,FRASCO X 400 ML,146,EUCERIN DERMOPURE OIL CONTROL GEL LIMPIADOR FACIAL,https://www.drogueriascolsubsidio.com/eucerin-dermopure-oil-control-gel-limpiador-facial-4005800180606/p,Dermocosmética y Dermatoógicos,Cuidado Facial
NAOS COLOMBIA,Belleza y Vitalidad,NSOC71765-16CO,https://colsubsidio.vtexassets.com/arquivos/ids/171900/3401381507565.jpg?v=637496011952700000,,FRASCO X 200 ML,146.8,Limpiador Bioderma Sensibio Gel Moussant Para Piel Normal A Sensible 200ml,https://www.drogueriascolsubsidio.com/limpiador-bioderma-sensibio-gel-moussant-para-piel-normal-a-sensible-200ml-3401381507565/p,Dermocosmética y Dermatoógicos,Cuidado Facial
BEIERSDORF,Belleza y Vitalidad,NSOC18071-22CO,https://colsubsidio.vtexassets.com/arquivos/ids/193494/4005900998385-1.jpg?v=638336774416670000,,FRASCO X 15 ML,241.3,Eucerin Anti-Pigment Contorno Ojos,https://www.drogueriascolsubsidio.com/eucerin-anti-pigment-contorno-ojos-4005900998385/p,Dermocosmética y Dermatoógicos,Cuidado Facial
BEIERSDORF,Belleza y Vitalidad,NSOC80236-17CO,https://colsubsidio.vtexassets.com/arquivos/ids/193909/4005900324016_1.jpg?v=638342809565770000,,FRASCO X 50 ML,285.55,Eucerin Hyaluron Filler Elasticity Dia Spf15,https://www.drogueriascolsubsidio.com/eucerin-hyaluron-filler-elasticity-dia-spf15-4005900324016/p,Dermocosmética y Dermatoógicos,Cuidado Facial
NAOS COLOMBIA,Belleza y Vitalidad,NSOC90386-19CO,https://colsubsidio.vtexassets.com/arquivos/ids/171890/3401347869775.jpg?v=637496003374330000,,FRASCO X 40 ML,171.7,Hidratante Bioderma Hydrabio Sérum Para Piel Deshidratada 40ml,https://www.drogueriascolsubsidio.com/hidratante-bioderma-hydrabio-serum-para-piel-deshidratada-40ml-3401347869775/p,Dermocosmética y Dermatoógicos,Cuidado Facial
ABBOTT,Nutrición y Vida Saludable,RSA-000539-2015,https://colsubsidio.vtexassets.com/arquivos/ids/208089/8886451012074.jpg?v=638929384360300000,,LATA X 850 G,118.75,Pediasure Polvo Peptigro Sabor: Vainilla,https://www.drogueriascolsubsidio.com/pediasure-polvo-peptigro-sabor-vainilla-8886451012074/p,Suplementos,Niños
ABBOTT,Nutrición y Vida Saludable,RSA-0035197-2024,https://colsubsidio.vtexassets.com/arquivos/ids/208775/8710428021885--4-.jpg?v=638944926953770000,,TARRO X 850 G,120.85,Pediasure 10+ Polvo Sabor Vainilla,https://www.drogueriascolsubsidio.com/pediasure-10-polvo-sabor-vainilla-8710428021885/p,Suplementos,Niños
FRESENIUS KABI COLOMBIA,Nutrición y Vida Saludable,RSA-002940-2017,https://colsubsidio.vtexassets.com/arquivos/ids/200001/7709485238948.jpg?v=638658352013600000,10.5,FRASCO X 200 ML,9.45,Frebini Energy Fibre Bebida Vainilla,https://www.drogueriascolsubsidio.com/frebini-energy-fibre-bebida-vainilla-7709485238948/p,Suplementos,Niños
ABBOTT,Nutrición y Vida Saludable,RSA-004217-2017,https://colsubsidio.vtexassets.com/arquivos/ids/207513/7703186123480--3-.jpg?v=638913917063800000,,CAJA X 8 FCO,71.5,Oferta Pediasure Liquido Sabor Vainilla  8 Frascos X220ML $ Especial -,https://www.drogueriascolsubsidio.com/oferta-pediasure-liquido-sabor-vainilla--8-frascos-x220ml--especial---7703186123480/p,Suplementos,Niños
ABBOTT,Nutrición y Vida Saludable,RSA-000539-2015,https://colsubsidio.vtexassets.com/arquivos/ids/208105/8886451012036.jpg?v=638929387443170000,,LATA X 850 G,118.75,Pediasure Polvo Peptigro Sabor: Fresa,https://www.drogueriascolsubsidio.com/pediasure-polvo-peptigro-sabor-fresa-8886451012036/p,Suplementos,Niños
DANONE,Nutrición y Vida Saludable,RSA-0011568-2021,https://colsubsidio.vtexassets.com/arquivos/ids/178289/7795323000716.jpg?v=637828597077030000,,TARRO X 400 G,80.05,Fortini Polvo Fórmula Infantil Neutro,https://www.drogueriascolsubsidio.com/fortini-polvo-neutro-7795323000716/p,Suplementos,Niños
BOYDORR,Nutrición y Vida Saludable,RSA-0028685-2023,https://colsubsidio.vtexassets.com/arquivos/ids/210775/7708420401980--3-.jpg?v=639057279897830000,,BOLSA X 795 G,115.25,Proklein Kids Plus Vainilla Polvo,https://www.drogueriascolsubsidio.com/proklein-kids-plus-vainilla-polvo-7708420401980/p,Suplementos,Niños
ABBOTT,Nutrición y Vida Saludable,RSA-004217-2017,https://colsubsidio.vtexassets.com/arquivos/ids/208129/8710428020208.jpg?v=638929392032700000,,UNIDAD,10.85,Pediasure Rpb Chocolate Líquido Oral,https://www.drogueriascolsubsidio.com/pediasure-rpb-chocolate-liquido-oral-8710428020208/p,Suplementos,Niños
ABBOTT,Nutrición y Vida Saludable,RSA-0035195-2024,https://colsubsidio.vtexassets.com/arquivos/ids/208779/8710428024039 -1-.jpg?v=638943444847200000,,FRASCO X 220 ML,11.9,Pediasure 10+ Liquido Sabor Vainilla,https://www.drogueriascolsubsidio.com/pediasure-10-liquido-sabor-vainilla-8710428024039/p,Suplementos,Niños
NESTLE,Nutrición y Vida Saludable,RSA-0033743-2024,https://colsubsidio.vtexassets.com/arquivos/ids/207504/7506475124102--2-.jpg?v=638913914012730000,,LATA X 900 G,107.55,Ascenda Polvo Sabor Vainilla Nes,https://www.drogueriascolsubsidio.com/ascenda-polvo-sabor-vainilla-nes-7506475124102/p,Suplementos,Niños
ABBOTT,Nutrición y Vida Saludable,RSA-004217-2017,https://colsubsidio.vtexassets.com/arquivos/ids/208217/7703186033130.jpg?v=638929416970100000,,BOTELLA X 220 ML,63.15,OFERTA PEDIASURE VAINILLA PRECIO ESPECIAL,https://www.drogueriascolsubsidio.com/oferta-pediasure-vainilla-precio-especial-7703186033130/p,Suplementos,Niños
DANONE,Nutrición y Vida Saludable,RSA-0011568-2021,https://colsubsidio.vtexassets.com/arquivos/ids/178290/7795323000723.jpg?v=637828598061330000,,TARRO X 400 G,80.05,Fortini Polvo Fórmula Infantil Vainilla,https://www.drogueriascolsubsidio.com/fortini-polvo-vainilla-7795323000723/p,Suplementos,Niños
ISDIN COLOMBIA,Belleza y Vitalidad,NSOC50082-21PE,https://colsubsidio.vtexassets.com/arquivos/ids/193132/8429420184527.jpg?v=638319467152000000,,TUBO X 250 ML,144.15,Isdin Woman Antiestrias Emulsion,https://www.drogueriascolsubsidio.com/isdin-woman-antiestrias-emulsion-8429420184527/p,Dermocosmética y Dermatoógicos,Cuidado Coporal
LOREAL,Belleza y Vitalidad,NSOC42833-11CO,https://colsubsidio.vtexassets.com/arquivos/ids/210239/3337875816809_1.jpg?v=638997792670670000,,TUBO X 40 ML,53.3,CICAPLAST BAUME B5,https://www.drogueriascolsubsidio.com/cicaplast-baume-b5-3337875816809/p,Dermocosmética y Dermatoógicos,Cuidado Coporal
NAOS COLOMBIA,Belleza y Vitalidad,NSOC74654-16CO,https://colsubsidio.vtexassets.com/arquivos/ids/171926/3701129802076.jpg?v=637496023022100000,,FRASCO X 500 ML,180.95,Crema Ultracalmante Bioderma Atoderm Intensive Baume Para Piel Seca A Muy Seca 5,https://www.drogueriascolsubsidio.com/crema-ultracalmante-bioderma-atoderm-intensive-baume-para-piel-seca-a-muy-seca-5-3701129802076/p,Dermocosmética y Dermatoógicos,Cuidado Coporal
ISDIN COLOMBIA,Belleza y Vitalidad,NSOC39566-19PE,https://colsubsidio.vtexassets.com/arquivos/ids/193130/8429420152120.jpg?v=638319467146200000,,TUBO X 50 ML,50.55,Ureadin Manos Plus Crema Repair,https://www.drogueriascolsubsidio.com/ureadin-manos-plus-crema-repair-8429420152120/p,Dermocosmética y Dermatoógicos,Cuidado Coporal
LOREAL,Belleza y Vitalidad,NSOC21503-06CO,https://colsubsidio.vtexassets.com/arquivos/ids/181448/3337875696548_1.jpg?v=637963552747700000,,FRASCO X 400 ML,141.2,La Roche Posay Lipikar Baume Ap+ Crema Corporal,https://www.drogueriascolsubsidio.com/la-roche-posay-lipikar-baume-ap-crema-corporal-3337875696548/p,Dermocosmética y Dermatoógicos,Cuidado Coporal
ISDIN COLOMBIA,Belleza y Vitalidad,NSOC24564-15PE,https://colsubsidio.vtexassets.com/arquivos/ids/192435/8429420105959.jpg?v=638311082110670000,,TUBO X 204 G,140.1,Nutratopic Pro-Amp Crema Corporal Emoliente,https://www.drogueriascolsubsidio.com/nutratopic-pro-amp-crema-corporal-emoliente-8429420105959/p,Dermocosmética y Dermatoógicos,Cuidado Coporal
ISDIN COLOMBIA,Belleza y Vitalidad,NSOC00291-20CO,https://colsubsidio.vtexassets.com/arquivos/ids/193137/8470002197664.jpg?v=638319467164570000,,FRASCO X 1000 ML,212.65,ureadin hydration lotion 10,https://www.drogueriascolsubsidio.com/ureadin-hydration-lotion-10-8470002197664/p,Dermocosmética y Dermatoógicos,Cuidado Coporal
NAOS COLOMBIA,Belleza y Vitalidad,NSOC85587-18CO,https://colsubsidio.vtexassets.com/arquivos/ids/186892/3401528520846--1-.jpg?v=638176237459900000,,FRASCO X 1 L,214.3,Aceite De Ducha Ultranutritivo Bioderma Atoderm Para Piel Seca A Muy Seca 1l,https://www.drogueriascolsubsidio.com/aceite-de-ducha-ultranutritivo-bioderma-atoderm-para-piel-seca-a-muy-seca-1l-3401528520846/p,Dermocosmética y Dermatoógicos,Cuidado Coporal
BEIERSDORF,Belleza y Vitalidad,NSOC24466-23CO,https://colsubsidio.vtexassets.com/arquivos/ids/200059/4006000014395.jpg?v=638659858570270000,,FRASCO X 200 ML,170.45,Eucerin Anti-Pigment Crema,https://www.drogueriascolsubsidio.com/eucerin-anti-pigment-crema-4006000014395/p,Dermocosmética y Dermatoógicos,Cuidado Coporal
NAOS COLOMBIA,Belleza y Vitalidad,NSOC08893-21CO,https://colsubsidio.vtexassets.com/arquivos/ids/171906/3401399372407.jpg?v=637496014648500000,,FRASCO X 500 ML,148.75,Gel Ducha Ultra Suave Bioderma Atoderm Para Piel Normal A Seca 500ml,https://www.drogueriascolsubsidio.com/gel-ducha-ultra-suave-bioderma-atoderm-para-piel-normal-a-seca-500ml-3401399372407/p,Dermocosmética y Dermatoógicos,Cuidado Coporal
PERCOS,Belleza y Vitalidad,NSOC89214-18CO,https://colsubsidio.vtexassets.com/arquivos/ids/170079/3282770106206.jpg?v=637388924099570000,,FRASCO X 500 ML,122.85,Ad Exomega Control Aceite De Ducha,https://www.drogueriascolsubsidio.com/a-derma-exomega-control-aceite-bano-3282770106206/p,Dermocosmética y Dermatoógicos,Cuidado Coporal
ISDIN COLOMBIA,Belleza y Vitalidad,NSOC10361-21CO,https://colsubsidio.vtexassets.com/arquivos/ids/193133/8429420184558.jpg?v=638319467154200000,,TUBO X 200 ML,118.25,Isdin Woman Reafirmante Emulsion,https://www.drogueriascolsubsidio.com/isdin-woman-reafirmante-emulsion-8429420184558/p,Dermocosmética y Dermatoógicos,Cuidado Coporal
SCANDINAVIA,Belleza y Vitalidad,NSOC43437-11CO,https://colsubsidio.vtexassets.com/arquivos/ids/201028/7703281000679.jpg?v=638666750425030000,62.3,TUBO X 60 G,43.61,Procicar Nf Crema,https://www.drogueriascolsubsidio.com/procicar-nf-crema-7703281000679/p,Dermatológicos,Cuidado Coporal
GALDERMA,Belleza y Vitalidad,2019M-014392-R3,https://colsubsidio.vtexassets.com/arquivos/ids/208560/3499320002523.png?v=638938076990170000,135.85,"FRASCO X 2,5 ML",108.7,Loceryl Laca 5 %,https://www.drogueriascolsubsidio.com/loceryl-laca-5--3499320002523/p,Dermatológicos,Cuidado Coporal
ISDIN COLOMBIA,Belleza y Vitalidad,NSOC63648-15CO,https://colsubsidio.vtexassets.com/arquivos/ids/173289/8429420070875.jpg?v=637565152527930000,,FRASCO X 50 ML,165.7,Eryfotona Ak-Nmsc Fluid Emulsion,https://www.drogueriascolsubsidio.com/eryfotona-ak-nmsc-fluid-emulsion-8429420070875/p,Dermatológicos,Cuidado Coporal
LOREAL,Belleza y Vitalidad,NSOC34301-18PE,https://colsubsidio.vtexassets.com/arquivos/ids/197295/3337875597388_1.jpg?v=638532047872800000,,POTE X 454 G,105.5,Cerave Crema Moisturising Hidrantante Para Piel Seca A Muy Seca,https://www.drogueriascolsubsidio.com/cerave-crema-moisturising-hidrantante-para-piel-seca-a-muy-seca-3337875597388/p,Dermatológicos,Cuidado Coporal
HUMAX,Belleza y Vitalidad,2023M-0015113-R1,https://colsubsidio.vtexassets.com/arquivos/ids/210180/77014535.jpg?v=638995903244830000,30.45,FRASCO X 100 ML,24.36,Caladryl Clear Loción,https://www.drogueriascolsubsidio.com/caladryl-clear-locion-7501123002399/p,Dermatológicos,Cuidado Coporal
NOVADERMA,Belleza y Vitalidad,NSOC20904-06CO,https://colsubsidio.vtexassets.com/arquivos/ids/164158/7707206270147.jpg?v=637238463667200000,,FRASCO X 50 G,92.4,Novatrix Crema,https://www.drogueriascolsubsidio.com/novatrix-crema-7707206270147/p,Dermatológicos,Cuidado Coporal
QUIFARMA,Belleza y Vitalidad,NSOC94657-19CO,https://colsubsidio.vtexassets.com/arquivos/ids/198771/1420022-FRENTE.jpg?v=638603035663130000,,FRASCO X 120 ML,44,All-Over Loción Spray,https://www.drogueriascolsubsidio.com/all-over-locion-spray-7704190043597/p,Dermatológicos,Cuidado Coporal
HUMAX,Belleza y Vitalidad,2023M-0015242-R1,https://colsubsidio.vtexassets.com/arquivos/ids/168827/77014542.jpg?v=637355094192370000,23.15,FRASCO X 100 ML,18.52,Caladryl Rosada Loción,https://www.drogueriascolsubsidio.com/caladryl-rosada-locion-77014542/p,Dermatológicos,Cuidado Coporal
MEGALABS COLOMBIA,Belleza y Vitalidad,NSOC14422-05CO,https://colsubsidio.vtexassets.com/arquivos/ids/201338/7730969306341.jpg?v=638666751380070000,127.7,FRASCO X 400 ML,63.85,Fisiogel Crema Líquida Para Piel Seca y Sensible,https://www.drogueriascolsubsidio.com/fisiogel-crema-liquida-para-piel-seca-y-sensible-7730969306341/p,Dermatológicos,Cuidado Coporal
ISDIN COLOMBIA,Belleza y Vitalidad,NSOC24851-15PE,https://colsubsidio.vtexassets.com/arquivos/ids/173292/8429420104518.jpg?v=637565152536500000,,FRASCO X 400 ML,166.8,Loción Hidratante Isdin Ureadin Ultra 10,https://www.drogueriascolsubsidio.com/locion-hidratante-isdin-ureadin-ultra-10-8429420104518/p,Dermatológicos,Cuidado Coporal
ISDIN COLOMBIA,Belleza y Vitalidad,NSCE-3250-10G.EC,https://colsubsidio.vtexassets.com/arquivos/ids/173299/8470001532411.jpg?v=637565152554500000,,FRASCO X 30 ML,84.5,Ureadin Rx Gel Oil Exfoliante,https://www.drogueriascolsubsidio.com/ureadin-rx-gel-oil-exfoliante-8470001532411/p,Dermatológicos,Cuidado Coporal
NOVADERMA,Belleza y Vitalidad,NSOC01104-20CO,https://colsubsidio.vtexassets.com/arquivos/ids/196070/7707206270734-1.jpg?v=638457737670970000,,FRASCO X240 G,61.45,Syndet Emulsión Limpiadora Con Agentes Antibacteriales,https://www.drogueriascolsubsidio.com/syndet-emulsion-limpiadora-con-agentes-antibacteriales-7707206270734/p,Dermatológicos,Cuidado Coporal
LOREAL,Belleza y Vitalidad,NSOC08877-21CO,https://colsubsidio.vtexassets.com/arquivos/ids/196870/3337871330286_2.jpg?v=638513970870530000,,FRASCO X 200 ML,104.85,Dercos Shampoo Anticaspa Normal A Grasa,https://www.drogueriascolsubsidio.com/dercos-shampoo-anticaspa-normal-a-grasa-3337871330286/p,Dermocosmética y Dermatoógicos,Cuidado Capilar
PERCOS,Belleza y Vitalidad,NSOC21947-06CO,https://colsubsidio.vtexassets.com/arquivos/ids/187613/3282779051231.jpg?v=638195191188030000,,FRASCO X 100 ML,109.05,Du Kelual Ds Champú,https://www.drogueriascolsubsidio.com/ducray-kelual-ds-shampoo-3282779051231/p,Dermocosmética y Dermatoógicos,Cuidado Capilar
LOREAL,Belleza y Vitalidad,NSOC08850-21CO,https://colsubsidio.vtexassets.com/arquivos/ids/196859/dercos-estumulante-con-caja-1000x1000.jpg?v=638513965325400000,,FRASCO X 200 ML,104.85,Dercos Shampoo Estimulante,https://www.drogueriascolsubsidio.com/dercos-shampoo-estimulante-3337871311292/p,Dermocosmética y Dermatoógicos,Cuidado Capilar
PERCOS,Belleza y Vitalidad,NSOC21486-06CO,https://colsubsidio.vtexassets.com/arquivos/ids/170107/3282779325707.jpg?v=637388933253100000,,FRASCO X 200 ML,113.5,Du Anaphase Champú,https://www.drogueriascolsubsidio.com/ducray-anaphase-shampo-3282779325707/p,Dermocosmética y Dermatoógicos,Cuidado Capilar
LOREAL,Belleza y Vitalidad,NSOC19494-23CO,https://colsubsidio.vtexassets.com/arquivos/ids/196928/DERCOS-ACONDICIONADOR-1-1000x1000.jpg?v=638513988881600000,,TUBO X 200 ML,99.95,Vichy Dercos Acondicionador Fortificante,https://www.drogueriascolsubsidio.com/vichy-dercos-acondicionador-fortificante-3337875678094/p,Dermocosmética y Dermatoógicos,Cuidado Capilar
SESDERMA COLOMBIA SA,Belleza y Vitalidad,NSOC87677-18CO,https://colsubsidio.vtexassets.com/arquivos/ids/183950/8470001685186.jpg?v=638015302667170000,,FRASCO X 200 ML,147.05,Seskavel Loción Anticaida,https://www.drogueriascolsubsidio.com/seskavel-locion-anticaida-8470001685186/p,Dermocosmética y Dermatoógicos,Cuidado Capilar
SESDERMA COLOMBIA SA,Belleza y Vitalidad,NSOC95210-19CO,https://colsubsidio.vtexassets.com/arquivos/ids/190320/8429979442413.jpg?v=638274935942430000,,TARRO X 200 ML,108.1,Sesderma Sebovalis Champú,https://www.drogueriascolsubsidio.com/sesderma-sebovalis-champu-8429979442413/p,Dermocosmética y Dermatoógicos,Cuidado Capilar
PERCOS,Belleza y Vitalidad,NSOC21527-06CO,https://colsubsidio.vtexassets.com/arquivos/ids/170098/3282779065825.jpg?v=637388933228700000,,FRASCO X 200 ML,77,Du Elution Champú,https://www.drogueriascolsubsidio.com/du-elution-champu-3282779065825/p,Dermocosmética y Dermatoógicos,Cuidado Capilar
LABORATORIOS SMART,Belleza y Vitalidad,NSOC66866-15CO,https://colsubsidio.vtexassets.com/arquivos/ids/192400/7709787854549.jpg?v=638311081593830000,,CAJA X 5 UN,97.45,SERUM CAPILAR DERMCLAR,https://www.drogueriascolsubsidio.com/serum-capilar-dermclar-7709787854549/p,Dermocosmética y Dermatoógicos,Cuidado Capilar
LABORATORIOS SMART,Belleza y Vitalidad,NSOC66865-15CO,https://colsubsidio.vtexassets.com/arquivos/ids/192370/7709187681837.jpg?v=638311081173770000,,FRASCO X 3 ML,25.4,LIPGLOSS CON ACIDO HIALURÓNICO ORO ROSA,https://www.drogueriascolsubsidio.com/lipgloss-con-acido-hialuronico-oro-rosa-7709187681837/p,Dermocosmética y Dermatoógicos,Cuidado Capilar
SESDERMA COLOMBIA SA,Belleza y Vitalidad,NSOC87673-18CO,https://colsubsidio.vtexassets.com/arquivos/ids/183945/8429979426598.jpg?v=638015302556100000,,FRASCO X 200 ML,78.75,Seskavel Repair Champú Keratina,https://www.drogueriascolsubsidio.com/seskavel-repair-champu-keratina-8429979426598/p,Dermocosmética y Dermatoógicos,Cuidado Capilar
PERCOS,Belleza y Vitalidad,NSOC54213-13CO,https://colsubsidio.vtexassets.com/arquivos/ids/170112/3282779361330.jpg?v=637388933266270000,0,TUBO X 40 ML,,Du Kelual Ds Crema,https://www.drogueriascolsubsidio.com/ducray-kelual-ds-crema-3282779361330/p,Dermocosmética y Dermatoógicos,Cuidado Capilar
PHARMALAB,Salud Visual,SD2019-0004374,https://colsubsidio.vtexassets.com/arquivos/ids/185711/882966001525.jpg?v=638078351551900000,,FRASCO X 60 CAP,140.25,Viteyes Beta Caroteno Cápsula Cubierta Dura,https://www.drogueriascolsubsidio.com/viteyes-beta-caroteno-capsula-cubierta-dura-882966001525/p,Suplementos,N/A
PROCAPS,Salud Visual,SD2014-0003166,https://colsubsidio.vtexassets.com/arquivos/ids/168910/7703153033323.jpg?v=638699636551930000,,CAJA X 60 CAP,194.45,Oferta Visomega Cápsula Blanda Pague: 1un Lleve:2und,https://www.drogueriascolsubsidio.com/oferta-visomega-capsula-blanda-pague-1un-lleve2und-7703153033323/p,Suplementos,N/A
MARYDDAN MEDICA,Salud Visual,2025DM-0013143-R1,https://colsubsidio.vtexassets.com/arquivos/ids/208829/7707296100089-01.jpg?v=638949498873170000,8.6,CAJA X 20 UN,6.88,Aposito Goly Ocular Adulto,https://www.drogueriascolsubsidio.com/aposito-goly-ocular-adulto-7707296100089/p,Suplementos,N/A
ALCON,Salud Visual,SD2013-0002735,https://colsubsidio.vtexassets.com/arquivos/ids/156111/3596590761201.jpg?v=637108151029700000,,FRASCO X 30 TAB,117.55,Vitalux Plus Tableta Recubierta,https://www.drogueriascolsubsidio.com/vitalux-plus-tableta-recubierta-3596590761201/p,Suplementos,N/A
SEVEN PHARMA,Salud Visual,2017DM-0016503,https://colsubsidio.vtexassets.com/arquivos/ids/204439/1462263.jpg.jpg?v=638791350296370000,12.65,CAJA X 20 UN,10.12,Aposito Ocular Niño Begut,https://www.drogueriascolsubsidio.com/aposito-ocular-nino-begut-7707282990670/p,Suplementos,N/A
MARYDDAN MEDICA,Salud Visual,2025DM-0013143-R1,https://colsubsidio.vtexassets.com/arquivos/ids/208832/7707296100096-01.jpg?v=638949507879800000,8.6,CAJA X 20 UN,6.88,Aposito Goly Ocular Infantil,https://www.drogueriascolsubsidio.com/aposito-goly-ocular-infantil-7707296100096/p,Suplementos,N/A
M P PROMEDICAL,Salud Visual,2010DM-0006181,https://colsubsidio.vtexassets.com/arquivos/ids/159664/7707228411894.jpg?v=637109837958270000,,CAJA X 20 UN,24.2,Aposito Ocular Adulto 5.5cm x 8.5cm,https://www.drogueriascolsubsidio.com/aposito-ocular-adulto-55cm-x-85cm-7707228411894/p,Suplementos,N/A
3M COLOMBIA,Salud Visual,2022DM-0025727,https://colsubsidio.vtexassets.com/arquivos/ids/157153/7702098024038.jpg?v=637108181794830000,,UNIDAD,41.15,Opticlude Parche Ocular Nexcare,https://www.drogueriascolsubsidio.com/opticlude-parche-ocular-nexcare-7702098024038/p,Suplementos,N/A
SEVEN PHARMA,Salud Visual,2017DM-0016503,https://colsubsidio.vtexassets.com/arquivos/ids/204438/1462262.jpg.jpg?v=638791346234700000,11.3,CAJA X 20 UN,9.04,Aposito Ocular Adulto Begut,https://www.drogueriascolsubsidio.com/aposito-ocular-adulto-begut-7707282990687/p,Suplementos,N/A
PROCAPS,Salud Visual,SD2014-0003166,https://colsubsidio.vtexassets.com/arquivos/ids/206518/7703153030582.jpg?v=638853365984470000,,CAJA X 60 CAP,194.45,Visomega Cbl 84 % Cápsula Blanda,https://www.drogueriascolsubsidio.com/oferta-visomega-capsula-blanda-pague-1un-lleve2und-7703153030582/p,Suplementos,N/A
